#EXPORTTYPE:DATA ALL,,,,
#FILE:,,,,
#FORMAT:NETZSCH5,,,,
#FTYPE:ANSI,,,,
#IDENTITY:,,,,
#DECIMAL:POINT,,,,
#SEPARATOR:SEMICOLON,,,,
#MTYPE:TG,,,,
#INSTRUMENT:NETZSCH STA 449F1,,,,
#PROJECT:,,,,
#DATE/TIME:31.01.2019 10:49,,,,
#CORR. FILE:,,,,
#TEMPCAL:TGA temperature calibration.ngb-ts1,,,,
#SENSITIVITY:---,,,,
#LABORATORY:,,,,
#OPERATOR:,,,,
#REMARK:,,,,
#SAMPLE:,,,,
#SAMPLE MASS /mg:942.11,,,,
#MATERIAL:,,,,
#REFERENCE:,,,,
#REFERENCE MASS /mg:,,,,
#TYPE OF CRUCIBLE:DTA/TG crucible Al2O3,,,,
#SAMPLE CRUCIBLE MASS /mg:0,,,,
#REFERENCE CRUCIBLE MASS /mg:,,,,
#TG RANGE /mg:5000,,,,
#TAU-R:---,,,,
#CORR. CODE:000,,,,
#EXO:-1,,,,
#RANGE:30°C....1400°C/0.0....50.0K/min,,,,
#SEGMENT:S1-4/4,,,,
#SEG. 1:30°C/50.0(K/min)/1300°C,,,,
#SEG. 2:1300°C/10.0(K/min)/1400°C,,,,
#SEG. 3:1400°C/00:15/1400°C,,,,
#SEG. 4:1400°C/04:00/1400°C,,,,
,,,surface area,2.68956
##Temp./°C,Time/min,Mass loss(subtr.)/mg,,
1400.02781,210,2.3270474,,
1400.0283,210.25,2.3295038,,
1400.03195,210.5,2.3315686,,
1400.03094,210.75,2.3270118,,
1400.03255,211,2.3317911,,
1400.03031,211.25,2.3457908,,
1400.02856,211.5,2.3118551,,
1400.02908,211.75,2.3321026,,
1400.02863,212,2.3212446,,
1400.02932,212.25,2.3344878,,
1400.03044,212.5,2.3486299,,
1400.03075,212.75,2.3602355,,
1400.03378,213,2.3530443,,
1400.033,213.25,2.3419727,,
1400.03095,213.5,2.3432098,,
1400.0302,213.75,2.3384127,,
1400.02839,214,2.3444914,,
1400.02891,214.25,2.3432187,,
1400.02907,214.5,2.3532223,,
1400.03055,214.75,2.3463159,,
1400.03267,215,2.3556253,,
1400.0334,215.25,2.3563017,,
1400.02903,215.5,2.3597371,,
1400.02771,215.75,2.3677649,,
1400.02709,216,2.3554206,,
1400.02912,216.25,2.3541835,,
1400.02547,216.5,2.3566755,,
1400.02281,216.75,2.3532223,,
1400.02413,217,2.3621846,,
1400.02668,217.25,2.3540144,,
1400.03003,217.5,2.3668482,,
1400.02886,217.75,2.3637332,,
1400.025,218,2.3598617,,
1400.02368,218.25,2.3620778,,
1400.02729,218.5,2.3795218,,
1400.02817,218.75,2.3707375,,
1400.03462,219,2.3734431,,
1400.03286,219.25,2.3907002,,
1400.03098,219.5,2.3711647,,
1400.02998,219.75,2.3659849,,
1400.02666,220,2.36473,,
1400.02696,220.25,2.3723128,,
1400.02532,220.5,2.3884841,,
1400.02231,220.75,2.3852623,,
1400.0235,221,2.3848796,,
1400.02752,221.25,2.3890626,,
1400.03221,221.5,2.3875941,,
1400.03327,221.75,2.3941089,,
1400.03394,222,2.3796553,,
1400.03102,222.25,2.3724196,,
1400.02694,222.5,2.3742975,,
1400.02887,222.75,2.3837226,,
1400.02925,223,2.3936817,,
1400.03448,223.25,2.389205,,
1400.03007,223.5,2.3908871,,
1400.02793,223.75,2.4058836,,
1400.02618,224,2.3972061,,
1400.02941,224.25,2.406204,,
1400.03336,224.5,2.3963695,,
1400.03437,224.75,2.3969124,,
1400.03708,225,2.4093546,,
1400.03589,225.25,2.4248495,,
1400.03568,225.5,2.4224821,,
1400.03149,225.75,2.4031157,,
1400.02875,226,2.3880302,,
1400.0262,226.25,2.4195184,,
1400.02519,226.5,2.3992175,,
1400.02553,226.75,2.4065333,,
1400.02288,227,2.4243778,,
1400.02648,227.25,2.4014603,,
1400.02985,227.5,2.4081353,,
1400.03099,227.75,2.4285252,,
1400.0329,228,2.4197231,,
1400.03103,228.25,2.4192336,,
1400.03296,228.5,2.4200524,,
1400.0274,228.75,2.4106807,,
1400.02385,229,2.4116508,,
1400.02134,229.25,2.435663,,
1400.02355,229.5,2.4403266,,
1400.02342,229.75,2.4217879,,
1400.02691,230,2.4269232,,
1400.02761,230.25,2.423114,,
1400.02961,230.5,2.4305277,,
1400.02921,230.75,2.4217968,,
1400.02163,231,2.4385733,,
1400.02202,231.25,2.4380215,,
1400.02399,231.5,2.4226245,,
1400.02923,231.75,2.4319962,,
1400.03272,232,2.4465032,,
1400.03281,232.25,2.4215387,,
1400.03361,232.5,2.446877,,
1400.03556,232.75,2.4437442,,
1400.03593,233,2.4386178,,
1400.03533,233.25,2.4352892,,
1400.03493,233.5,2.4426406,,
1400.02982,233.75,2.4425783,,
1400.02411,234,2.4566136,,
1400.02561,234.25,2.4448656,,
1400.02618,234.5,2.4400685,,
1400.03071,234.75,2.4537122,,
1400.02569,235,2.4511846,,
1400.02369,235.25,2.452751,,
1400.02122,235.5,2.4496627,,
1400.02764,235.75,2.4415815,,
1400.03085,236,2.4549404,,
1400.03087,236.25,2.456489,,
1400.03004,236.5,2.447055,,
1400.0264,236.75,2.4564712,,
1400.02666,237,2.4429966,,
1400.02837,237.25,2.4610636,,
1400.0281,237.5,2.4584114,,
1400.02733,237.75,2.4591234,,
1400.02304,238,2.444652,,
1400.02297,238.25,2.4659764,,
1400.02413,238.5,2.4768611,,
1400.0273,238.75,2.452484,,
1400.0269,239,2.4602003,,
1400.02799,239.25,2.4690558,,
1400.02872,239.5,2.4519589,,
1400.03074,239.75,2.4788903,,
1400.03071,240,2.480608,,
1400.03119,240.25,2.4856543,,
1400.03046,240.5,2.4679789,,
1400.03009,240.75,2.4907095,,
1400.02547,241,2.4698924,,
1400.02159,241.25,2.4737728,,
1400.02307,241.5,2.4702217,,
1400.02405,241.75,2.4791573,,
1400.02956,242,2.4720996,,
1400.02992,242.25,2.4838031,,
1400.03123,242.5,2.4681925,,
1400.03144,242.75,2.476514,,
1400.03194,243,2.5036234,,
1400.03187,243.25,2.4842036,,
1400.03261,243.5,2.4941449,,
1400.03282,243.75,2.4834916,,
1400.03174,244,2.4769679,,
1400.02816,244.25,2.4798515,,
1400.02558,244.5,2.5009979,,
1400.02358,244.75,2.4821566,,
1400.02347,245,2.4936999,,
1400.02898,245.25,2.5009623,,
1400.02877,245.5,2.5055814,,
1400.03117,245.75,2.4940737,,
1400.03142,246,2.4892944,,
1400.03257,246.25,2.4873453,,
1400.03319,246.5,2.5064447,,
1400.03684,246.75,2.4949637,,
1400.038,247,2.5199104,,
1400.03669,247.25,2.4992001,,
1400.03644,247.5,2.5126836,,
1400.0355,247.75,2.4991467,,
1400.036,248,2.5093639,,
1400.03014,248.25,2.4932727,,
1400.02614,248.5,2.4948836,,
1400.0267,248.75,2.5102094,,
1400.0278,249,2.5290596,,
1400.03103,249.25,2.5002681,,
1400.0308,249.5,2.5018612,,
1400.02869,249.75,2.5091859,,
1400.02794,250,2.4991823,,
1400.02625,250.25,2.5185131,,
1400.027,250.5,2.5102361,,
1400.02761,250.75,2.5388941,,
1400.02697,251,2.5302611,,
1400.02675,251.25,2.5144903,,
1400.02573,251.5,2.5234526,,
1400.02486,251.75,2.5204889,,
1400.02685,252,2.5274131,,
1400.02454,252.25,2.5176676,,
1400.02798,252.5,2.5193319,,
1400.02608,252.75,2.5252059,,
1400.02407,253,2.5201418,,
1400.02811,253.25,2.5216014,,
1400.02718,253.5,2.5180414,,
1400.03412,253.75,2.5360728,,
1400.03425,254,2.517632,,
1400.03626,254.25,2.5078242,,
1400.02879,254.5,2.5357524,,
1400.02213,254.75,2.5360906,,
1400.01883,255,2.5270482,,
1400.01854,255.25,2.5342483,,
1400.0244,255.5,2.5431305,,
1400.02493,255.75,2.5331091,,
1400.02741,256,2.5365178,,
1400.02275,256.25,2.5469931,,
1400.01876,256.5,2.5460497,,
1400.02256,256.75,2.5484794,,
1400.02995,257,2.5303323,,
1400.03319,257.25,2.5476962,,
1400.03347,257.5,2.5543534,,
1400.03339,257.75,2.553321,,
1400.03363,258,2.5346488,,
1400.0354,258.25,2.5523509,,
1400.03133,258.5,2.5415107,,
1400.0293,258.75,2.5712278,,
1400.02633,259,2.5611085,,
1400.02422,259.25,2.5482391,,
1400.02459,259.5,2.5517279,,
1400.02251,259.75,2.5448571,,
1400.02495,260,2.537746,,
1400.02495,260.25,2.5629152,,
1400.02741,260.5,2.5502416,,
1400.0288,260.75,2.5678458,,
1400.02553,261,2.5453199,,
1400.02535,261.25,2.5676411,,
1400.02105,261.5,2.5581626,,
1400.02082,261.75,2.5622833,,
1400.02341,262,2.5678547,,
1400.02805,262.25,2.5806707,,
1400.03179,262.5,2.5739334,,
1400.03451,262.75,2.5697237,,
1400.03444,263,2.5542644,,
1400.03176,263.25,2.5713524,,
1400.02954,263.5,2.571477,,
1400.03015,263.75,2.5648109,,
1400.03249,264,2.5759804,,
1400.03707,264.25,2.5778939,,
1400.03631,264.5,2.5676767,,
1400.03389,264.75,2.5684421,,
1400.03172,265,2.5884226,,
1400.03287,265.25,2.5764521,,
1400.03449,265.5,2.5673652,,
1400.03514,265.75,2.5884493,,
1400.03604,266,2.5732748,,
1400.03371,266.25,2.5777782,,
1400.0306,266.5,2.5808932,,
1400.02713,266.75,2.5892058,,
1400.02446,267,2.6010873,,
1400.02041,267.25,2.5831627,,
1400.02134,267.5,2.597198,,
1400.02153,267.75,2.579487,,
1400.02455,268,2.57833,,
1400.02365,268.25,2.5865358,,
1400.02455,268.5,2.6005088,,
1400.02491,268.75,2.6059289,,
1400.02595,269,2.5771196,,
1400.02746,269.25,2.6043803,,
1400.02966,269.5,2.6007224,,
1400.0307,269.75,2.5879598,,
1400.02929,270,2.5839904,,
1400.02737,270.25,2.6076644,,
1400.02635,270.5,2.6318457,,
1400.02517,270.75,2.5833585,,
1400.02663,271,2.6014433,,
1400.02895,271.25,2.5998057,,
1400.03251,271.5,2.5953379,,
1400.03196,271.75,2.6050033,,
1400.02836,272,2.6168937,,
1400.02897,272.25,2.5759003,,
1400.02892,272.5,2.6038552,,
1400.02996,272.75,2.6049766,,
1400.03084,273,2.611082,,
1400.03049,273.25,2.6052347,,
1400.02956,273.5,2.6061781,,
1400.02876,273.75,2.6149268,,
1400.02722,274,2.6119987,,
1400.02671,274.25,2.6104234,,
1400.02799,274.5,2.6257492,,
1400.02911,274.75,2.6076377,,
1400.02501,275,2.597465,,
1400.02732,275.25,2.6097559,,
1400.02846,275.5,2.6285349,,
1400.02981,275.75,2.608768,,
1400.03359,276,2.6201689,,
1400.03299,276.25,2.6273245,,
1400.03387,276.5,2.6057153,,
1400.03255,276.75,2.6328158,,
1400.03049,277,2.6170717,,
1400.03105,277.25,2.6137075,,
1400.03115,277.5,2.631997,,
1400.03029,277.75,2.613396,,
1400.0291,278,2.6317389,,
1400.02562,278.25,2.6060802,,
1400.02889,278.5,2.6184868,,
1400.02703,278.75,2.63974,,
1400.03094,279,2.6366072,,
1400.03261,279.25,2.6337859,,
1400.0332,279.5,2.6342665,,
1400.03138,279.75,2.6314274,,
1400.02897,280,2.6305908,,
1400.02488,280.25,2.6329849,,
1400.02579,280.5,2.6384139,,
1400.02645,280.75,2.6519241,,
1400.0266,281,2.6419294,,
1400.02726,281.25,2.6410305,,
1400.02662,281.5,2.6358774,,
1400.02722,281.75,2.639918,,
1400.02856,282,2.6449554,,
1400.02874,282.25,2.6562584,,
1400.02467,282.5,2.6432555,,
1400.02405,282.75,2.6451601,,
1400.02389,283,2.6377108,,
1400.0262,283.25,2.6396955,,
1400.02956,283.5,2.6495923,,
1400.02698,283.75,2.6549234,,
1400.02621,284,2.6546297,,
1400.0239,284.25,2.6326823,,
1400.02408,284.5,2.6554663,,
1400.02621,284.75,2.6420985,,
1400.02735,285,2.644279,,
1400.02701,285.25,2.6438696,,
1400.02592,285.5,2.6493342,,
1400.02531,285.75,2.642143,,
1400.02637,286,2.6716999,,
1400.02709,286.25,2.6636009,,
1400.02753,286.5,2.6581897,,
1400.02792,286.75,2.6467176,,
1400.02895,287,2.6650249,,
1400.03044,287.25,2.6504289,,
1400.02966,287.5,2.652111,,
1400.02769,287.75,2.6862069,,
1400.02968,288,2.6684692,,
1400.03056,288.25,2.6766127,,
1400.03435,288.5,2.6522534,,
1400.03321,288.75,2.6472961,,
1400.0288,289,2.6656657,,
1400.0264,289.25,2.6553773,,
1400.02718,289.5,2.6596048,,
1400.02858,289.75,2.6869545,,
1400.03339,290,2.6641794,,
1400.03249,290.25,2.6795408,,
