#EXPORTTYPE:DATA SINGLE,,,,
#FILE:,,,,
#FORMAT:NETZSCH5,,,,
#FTYPE:ANSI,,,,
#IDENTITY:,,,,
#DECIMAL:POINT,,,,
#SEPARATOR:SEMICOLON,,,,
#MTYPE:TG,,,,
#INSTRUMENT:NETZSCH STA 449F1,,,,
#PROJECT:,,,,
#DATE/TIME:25.01.2019 23:17,,,,
#CORR. FILE:,,,,
#TEMPCAL:TGA temperature calibration.ngb-ts1,,,,
#SENSITIVITY:---,,,,
#LABORATORY:,,,,
#OPERATOR:,,,,
#REMARK:,,,,
#SAMPLE:,,,,
#SAMPLE MASS /mg:950.91,,,,
#MATERIAL:,,,,
#REFERENCE:,,,,
#REFERENCE MASS /mg:,,,,
#TYPE OF CRUCIBLE:DTA/TG crucible Al2O3,,,,
#SAMPLE CRUCIBLE MASS /mg:0,,,,
#REFERENCE CRUCIBLE MASS /mg:,,,,
#TG RANGE /mg:5000,,,,
#TAU-R:---,,,,
#CORR. CODE:000,,,,
#EXO:-1,,,,
#RANGE:1200ÁC/04:00/1200ÁC,,,,
#SEGMENT:S4/4,,,,
#SEG. 4:1200ÁC/04:00/1200ÁC,,,,
,,,surface area,2.594946
##Temp./ÁC,Time/min,Mass loss/mg,,
1200.01741,220,1.556687,,
1200.02043,220.25,1.569876,,
1200.0208,220.5,1.568457,,
1200.01745,220.75,1.557292,,
1200.01824,221,1.560669,,
1200.01777,221.25,1.562143,,
1200.01721,221.5,1.569425,,
1200.02087,221.75,1.565608,,
1200.01981,222,1.570404,,
1200.02442,222.25,1.559899,,
1200.0245,222.5,1.576597,,
1200.02328,222.75,1.566884,,
1200.02075,223,1.572142,,
1200.01764,223.25,1.580722,,
1200.01522,223.5,1.571636,,
1200.0138,223.75,1.582009,,
1200.01587,224,1.574122,,
1200.01925,224.25,1.566235,,
1200.02002,224.5,1.58312,,
1200.02103,224.75,1.584891,,
1200.01848,225,1.577851,,
1200.01803,225.25,1.569392,,
1200.01737,225.5,1.579006,,
1200.01764,225.75,1.585001,,
1200.01881,226,1.580425,,
1200.02019,226.25,1.575079,,
1200.02001,226.5,1.574551,,
1200.02131,226.75,1.576652,,
1200.02076,227,1.59577,,
1200.02198,227.25,1.573319,,
1200.01938,227.5,1.582669,,
1200.01874,227.75,1.588884,,
1200.01209,228,1.590127,,
1200.01035,228.25,1.575233,,
1200.01294,228.5,1.593075,,
1200.01896,228.75,1.580238,,
1200.02405,229,1.590523,,
1200.02661,229.25,1.589973,,
1200.02371,229.5,1.579765,,
1200.02441,229.75,1.588015,,
1200.02297,230,1.588972,,
1200.02416,230.25,1.589951,,
1200.01945,230.5,1.589093,,
1200.01829,230.75,1.589555,,
1200.01896,231,1.590622,,
1200.02108,231.25,1.584671,,
1200.02374,231.5,1.593779,,
1200.02292,231.75,1.588125,,
1200.02012,232,1.581701,,
1200.01427,232.25,1.598069,,
1200.01305,232.5,1.603052,,
1200.01723,232.75,1.594054,,
1200.01962,233,1.593042,,
1200.02505,233.25,1.600742,,
1200.02069,233.5,1.587674,,
1200.01937,233.75,1.586893,,
1200.01732,234,1.59049,,
1200.01784,234.25,1.605043,,
1200.01881,234.5,1.605087,,
1200.01912,234.75,1.602491,,
1200.01733,235,1.600885,,
1200.01546,235.25,1.593548,,
1200.01743,235.5,1.606649,,
1200.0188,235.75,1.612006,,
1200.01948,236,1.605494,,
1200.01691,236.25,1.597519,,
1200.01457,236.5,1.599356,,
1200.01733,236.75,1.595781,,
1200.01996,237,1.607485,,
1200.0235,237.25,1.616098,,
1200.01938,237.5,1.612853,,
1200.01578,237.75,1.608112,,
1200.01598,238,1.597695,,
1200.01945,238.25,1.602722,,
1200.02231,238.5,1.606627,,
1200.02018,238.75,1.614151,,
1200.01642,239,1.609542,,
1200.01623,239.25,1.598124,,
1200.01536,239.5,1.610763,,
1200.01569,239.75,1.617154,,
1200.01604,240,1.614118,,
1200.01675,240.25,1.605703,,
1200.02049,240.5,1.620916,,
1200.02048,240.75,1.624249,,
1200.01807,241,1.613458,,
1200.01986,241.25,1.624502,,
1200.02268,241.5,1.614899,,
1200.0244,241.75,1.612446,,
1200.02166,242,1.620707,,
1200.01906,242.25,1.61095,,
1200.01557,242.5,1.607386,,
1200.01592,242.75,1.612281,,
1200.01653,243,1.61051,,
1200.01802,243.25,1.620575,,
1200.02081,243.5,1.622291,,
1200.02,243.75,1.608057,,
1200.02028,244,1.613601,,
1200.02222,244.25,1.625239,,
1200.02271,244.5,1.631146,,
1200.02748,244.75,1.619486,,
1200.02664,245,1.62844,,
1200.02581,245.25,1.616109,,
1200.02509,245.5,1.627505,,
1200.02441,245.75,1.621631,,
1200.02586,246,1.623028,,
1200.02706,246.25,1.62514,,
1200.0244,246.5,1.62459,,
1200.01895,246.75,1.618265,,
1200.0176,247,1.629606,,
1200.01884,247.25,1.628418,,
1200.02085,247.5,1.632246,,
1200.02312,247.75,1.631289,,
1200.02295,248,1.629221,,
1200.02571,248.25,1.629925,,
1200.02382,248.5,1.632873,,
1200.02493,248.75,1.634369,,
1200.02503,249,1.629903,,
1200.02453,249.25,1.629584,,
1200.02692,249.5,1.636624,,
1200.02587,249.75,1.629628,,
1200.02358,250,1.633456,,
1200.01662,250.25,1.629056,,
1200.01241,250.5,1.619013,,
1200.0141,250.75,1.638318,,
1200.01853,251,1.63581,,
1200.02219,251.25,1.631729,,
1200.0226,251.5,1.632246,,
1200.02125,251.75,1.632785,,
1200.02256,252,1.63163,,
1200.02354,252.25,1.642366,,
1200.02389,252.5,1.642773,,
1200.02485,252.75,1.642355,,
1200.02427,253,1.638582,,
1200.02375,253.25,1.641794,,
1200.02246,253.5,1.638021,,
1200.01625,253.75,1.641541,,
1200.01138,254,1.630453,,
1200.00944,254.25,1.646403,,
1200.01518,254.5,1.650396,,
1200.02095,254.75,1.644478,,
1200.0274,255,1.643191,,
1200.02576,255.25,1.645963,,
1200.02252,255.5,1.652607,,
1200.01965,255.75,1.6511,,
1200.01619,256,1.647635,,
1200.01451,256.25,1.64373,,
1200.01466,256.5,1.648295,,
1200.01868,256.75,1.646579,,
1200.02004,257,1.648207,,
1200.01999,257.25,1.65253,,
1200.01595,257.5,1.649142,,
1200.01379,257.75,1.649505,,
1200.01407,258,1.651067,,
1200.01429,258.25,1.650935,,
1200.01404,258.5,1.653047,,
1200.01465,258.75,1.65352,,
1200.01621,259,1.647712,,
1200.01564,259.25,1.6566,,
1200.01455,259.5,1.658382,,
1200.01726,259.75,1.65605,,
1200.01395,260,1.656325,,
1200.01576,260.25,1.655863,,
1200.01773,260.5,1.656127,,
1200.01965,260.75,1.656347,,
1200.0257,261,1.655951,,
1200.02241,261.25,1.656545,,
1200.01999,261.5,1.655797,,
1200.01979,261.75,1.659944,,
1200.02071,262,1.653938,,
1200.01746,262.25,1.658492,,
1200.01389,262.5,1.658415,,
1200.01365,262.75,1.658954,,
1200.01922,263,1.661924,,
1200.02368,263.25,1.662155,,
1200.02692,263.5,1.663607,,
1200.02314,263.75,1.664476,,
1200.02082,264,1.659394,,
1200.0222,264.25,1.661583,,
1200.02093,264.5,1.666874,,
1200.02094,264.75,1.666995,,
1200.01767,265,1.66364,,
1200.02148,265.25,1.665037,,
1200.02244,265.5,1.666753,,
1200.02821,265.75,1.671164,,
1200.02345,266,1.671791,,
1200.02261,266.25,1.667776,,
1200.02115,266.5,1.666269,,
1200.02257,266.75,1.659834,,
1200.02514,267,1.672165,,
1200.0205,267.25,1.667963,,
1200.0197,267.5,1.665224,,
1200.01969,267.75,1.675982,,
1200.02271,268,1.676565,,
1200.02857,268.25,1.672759,,
1200.03055,268.5,1.67838,,
1200.02985,268.75,1.66705,,
1200.02619,269,1.669734,,
1200.02469,269.25,1.676433,,
1200.0226,269.5,1.67519,,
1200.02151,269.75,1.6753,,
1200.02292,270,1.684243,,
1200.01907,270.25,1.678061,,
1200.01763,270.5,1.680492,,
1200.01765,270.75,1.676785,,
1200.01896,271,1.682747,,
1200.02002,271.25,1.676499,,
1200.02496,271.5,1.67926,,
1200.02555,271.75,1.675971,,
1200.02784,272,1.674552,,
1200.02537,272.25,1.68234,,
1200.02421,272.5,1.677852,,
1200.02101,272.75,1.682131,,
1200.01962,273,1.684309,,
1200.02108,273.25,1.680316,,
1200.01981,273.5,1.677236,,
1200.02276,273.75,1.689754,,
1200.02172,274,1.687411,,
1200.02305,274.25,1.683484,,
1200.02274,274.5,1.682758,,
1200.02279,274.75,1.691349,,
1200.01583,275,1.683319,,
1200.01447,275.25,1.688445,,
1200.01252,275.5,1.687708,,
1200.01708,275.75,1.691393,,
1200.01992,276,1.688808,,
1200.02186,276.25,1.691085,,
1200.02125,276.5,1.691272,,
1200.02099,276.75,1.699632,,
1200.02047,277,1.684177,,
1200.02029,277.25,1.683418,,
1200.01812,277.5,1.698686,,
1200.01777,277.75,1.694572,,
1200.01671,278,1.68157,,
1200.01827,278.25,1.697278,,
1200.0202,278.5,1.695309,,
1200.02371,278.75,1.694704,,
1200.02242,279,1.705935,,
1200.02051,279.25,1.696827,,
1200.01769,279.5,1.683275,,
1200.01644,279.75,1.696486,,
1200.01731,280,1.690612,,
1200.01754,280.25,1.681955,,
1200.01852,280.5,1.693263,,
1200.01868,280.75,1.695529,,
1200.01927,281,1.699478,,
1200.01804,281.25,1.688676,,
1200.01832,281.5,1.689248,,
1200.01549,281.75,1.709631,,
1200.01766,282,1.685695,,
1200.01444,282.25,1.698884,,
1200.01294,282.5,1.69213,,
1200.01352,282.75,1.700204,,
1200.01787,283,1.704681,,
1200.02179,283.25,1.707519,,
1200.02391,283.5,1.709961,,
1200.0216,283.75,1.706529,,
1200.02134,284,1.707266,,
1200.01765,284.25,1.706991,,
1200.01844,284.5,1.69917,,
1200.01687,284.75,1.703174,,
1200.01903,285,1.703933,,
1200.01682,285.25,1.699973,,
1200.02063,285.5,1.703515,,
1200.02124,285.75,1.708993,,
1200.0275,286,1.706386,,
1200.02804,286.25,1.706375,,
