#EXPORTTYPE:DATA ALL,,,,
#FILE:,,,,
#FORMAT:NETZSCH5,,,,
#FTYPE:ANSI,,,,
#IDENTITY:,,,,
#DECIMAL:POINT,,,,
#SEPARATOR:SEMICOLON,,,,
#MTYPE:TG,,,,
#INSTRUMENT:NETZSCH STA 449F1,,,,
#PROJECT:,,,,
#DATE/TIME:30.01.2019 17:10,,,,
#CORR. FILE:,,,,
#TEMPCAL:TGA temperature calibration.ngb-ts1,,,,
#SENSITIVITY:---,,,,
#LABORATORY:,,,,
#OPERATOR:,,,,
#REMARK:,,,,
#SAMPLE:,,,,
#SAMPLE MASS /mg:887.43,,,,
#MATERIAL:,,,,
#REFERENCE:,,,,
#REFERENCE MASS /mg:,,,,
#TYPE OF CRUCIBLE:DTA/TG crucible Al2O3,,,,
#SAMPLE CRUCIBLE MASS /mg:0,,,,
#REFERENCE CRUCIBLE MASS /mg:,,,,
#TG RANGE /mg:5000,,,,
#TAU-R:---,,,,
#CORR. CODE:000,,,,
#EXO:-1,,,,
#RANGE:30°C....1350°C/0.0....50.0K/min,,,,
#SEGMENT:S1-4/4,,,,
#SEG. 1:30°C/50.0(K/min)/1250°C,,,,
#SEG. 2:1250°C/10.0(K/min)/1350°C,,,,
#SEG. 3:1350°C/00:15/1350°C,,,,
#SEG. 4:1350°C/04:00/1350°C,,,,
,,,surface area,2.537856
1350.03243,83,1.3941864,,
1350.03237,83.25,1.409164,,
1350.03134,83.5,1.3955112,,
1350.02743,83.75,1.4024112,,
1350.02584,84,1.3930732,,
1350.02482,84.25,1.4122276,,
1350.02769,84.5,1.3968544,,
1350.03392,84.75,1.4057508,,
1350.03859,85,1.403782,,
1350.04149,85.25,1.41749,,
1350.03627,85.5,1.4057876,,
1350.03557,85.75,1.4119332,,
1350.03561,86,1.4152912,,
1350.03741,86.25,1.4156592,,
1350.03054,86.5,1.4227616,,
1350.03072,86.75,1.4150152,,
1350.02942,87,1.4220624,,
1350.02555,87.25,1.4237092,,
1350.02517,87.5,1.4353748,,
1350.02344,87.75,1.4307012,,
1350.02538,88,1.4250892,,
1350.02467,88.25,1.4406096,,
1350.02616,88.5,1.4416216,,
1350.02847,88.75,1.437822,,
1350.02886,89,1.435108,,
1350.02806,89.25,1.444124,,
1350.02525,89.5,1.4344548,,
1350.02653,89.75,1.4441792,,
1350.02765,90,1.4390732,,
1350.02899,90.25,1.4497268,,
1350.03103,90.5,1.443342,,
1350.03313,90.75,1.4519808,,
1350.03749,91,1.4506836,,
1350.03666,91.25,1.4443816,,
1350.03702,91.5,1.4529744,,
1350.03026,91.75,1.4534804,,
1350.02458,92,1.4569488,,
1350.02075,92.25,1.4626344,,
1350.02034,92.5,1.461328,,
1350.02405,92.75,1.4619168,,
1350.02941,93,1.457142,,
1350.03198,93.25,1.4696908,,
1350.03429,93.5,1.4581172,,
1350.0321,93.75,1.4691664,,
1350.02937,94,1.470252,,
1350.02955,94.25,1.479728,,
1350.03086,94.5,1.4721564,,
1350.03071,94.75,1.4767932,,
1350.02926,95,1.4865452,,
1350.02781,95.25,1.4830768,,
1350.03197,95.5,1.48741,,
1350.03152,95.75,1.4891764,,
1350.03284,96,1.4808688,,
1350.03288,96.25,1.5070612,,
1350.03281,96.5,1.4809976,,
1350.032,96.75,1.4863888,,
1350.03306,97,1.4819084,,
1350.02898,97.25,1.5023416,,
1350.03271,97.5,1.4958832,,
1350.03243,97.75,1.5086528,,
1350.03087,98,1.5133632,,
1350.02981,98.25,1.5071716,,
1350.02854,98.5,1.5013848,,
1350.0267,98.75,1.4970976,,
1350.02666,99,1.5081928,,
1350.02882,99.25,1.5092416,,
1350.03189,99.5,1.502406,,
1350.03394,99.75,1.5113208,,
1350.03683,100,1.512434,,
1350.03547,100.25,1.5081744,,
1350.03534,100.5,1.5193524,,
1350.03501,100.75,1.5163716,,
1350.03375,101,1.5258476,,
1350.03416,101.25,1.525866,,
1350.03536,101.5,1.5224344,,
1350.0349,101.75,1.5126548,,
1350.03098,102,1.5103548,,
1350.0296,102.25,1.5297392,,
1350.0296,102.5,1.5244676,,
1350.03329,102.75,1.521312,,
1350.03252,103,1.5176504,,
1350.02975,103.25,1.52237,,
1350.03109,103.5,1.5243572,,
1350.03187,103.75,1.5374488,,
1350.0354,104,1.535296,,
1350.03094,104.25,1.5299968,,
1350.02474,104.5,1.5386632,,
1350.02423,104.75,1.5287824,,
1350.02583,105,1.5399052,,
1350.03017,105.25,1.5434288,,
1350.03002,105.5,1.5342196,,
1350.02842,105.75,1.5423156,,
1350.03005,106,1.5316344,,
1350.03073,106.25,1.547992,,
1350.03482,106.5,1.550798,,
1350.0351,106.75,1.5465476,,
1350.03709,107,1.5478172,,
1350.03308,107.25,1.542518,,
1350.02739,107.5,1.5534108,,
1350.02469,107.75,1.5521688,,
1350.02406,108,1.552408,,
1350.0251,108.25,1.5576612,,
1350.02443,108.5,1.5562076,,
1350.02612,108.75,1.5510832,,
1350.02411,109,1.5569988,,
1350.027,109.25,1.5490316,,
1350.02619,109.5,1.5572748,,
1350.02854,109.75,1.5597496,,
1350.03029,110,1.5574956,,
1350.02796,110.25,1.5729516,,
1350.02979,110.5,1.5672016,,
1350.02961,110.75,1.572188,,
1350.03102,111,1.5784716,,
1350.03009,111.25,1.57205,,
1350.0325,111.5,1.5777816,,
1350.02757,111.75,1.5782968,,
1350.03109,112,1.5823356,,
1350.03071,112.25,1.5813328,,
1350.0302,112.5,1.579502,,
1350.03388,112.75,1.5793456,,
1350.03296,113,1.5814708,,
1350.03087,113.25,1.5815904,,
1350.02976,113.5,1.586264,,
1350.02979,113.75,1.5960988,,
1350.03106,114,1.5905328,,
1350.0337,114.25,1.5881592,,
1350.03507,114.5,1.5906432,,
1350.03273,114.75,1.5924832,,
1350.03353,115,1.592704,,
1350.03254,115.25,1.5912228,,
1350.0309,115.5,1.6004596,,
1350.03179,115.75,1.5896772,,
1350.03245,116,1.5958228,,
1350.03475,116.25,1.5957032,,
1350.03559,116.5,1.5996132,,
1350.0369,116.75,1.5981872,,
1350.0355,117,1.5985,,
1350.03574,117.25,1.6048756,,
1350.03402,117.5,1.602686,,
1350.03219,117.75,1.6084452,,
1350.03057,118,1.60218,,
1350.0281,118.25,1.608344,,
1350.02843,118.5,1.6145356,,
1350.02832,118.75,1.615106,,
1350.02953,119,1.617912,,
1350.0291,119.25,1.62196,,
1350.02953,119.5,1.6123276,,
1350.03058,119.75,1.621316,,
1350.03105,120,1.6257872,,
1350.03019,120.25,1.6182248,,
1350.02917,120.5,1.6204788,,
1350.0305,120.75,1.6162192,,
1350.02973,121,1.6288416,,
1350.02296,121.25,1.628078,,
1350.02224,121.5,1.6303964,,
1350.01816,121.75,1.629964,,
1350.02387,122,1.6331196,,
1350.02809,122.25,1.639808,,
1350.03257,122.5,1.6420804,,
1350.03024,122.75,1.6389156,,
1350.02977,123,1.6287956,,
1350.02778,123.25,1.6378668,,
1350.02559,123.5,1.6369008,,
1350.02391,123.75,1.6409948,,
1350.02713,124,1.6449784,,
1350.03262,124.25,1.6417584,,
1350.03316,124.5,1.6398816,,
1350.03116,124.75,1.645604,,
1350.03062,125,1.6376736,,
1350.02883,125.25,1.6454016,,
1350.03351,125.5,1.646294,,
1350.03236,125.75,1.6551812,,
1350.03467,126,1.6487136,,
1350.03473,126.25,1.6480328,,
1350.03397,126.5,1.6574904,,
1350.03073,126.75,1.6523568,,
1350.03068,127,1.6542796,,
1350.03274,127.25,1.6542888,,
1350.03646,127.5,1.6609128,,
1350.03544,127.75,1.6638752,,
1350.03485,128,1.6613544,,
1350.03385,128.25,1.6642156,,
1350.03297,128.5,1.6678864,,
1350.03525,128.75,1.6619616,,
1350.03284,129,1.6654116,,
1350.02891,129.25,1.659128,,
1350.03023,129.5,1.6589716,,
1350.03427,129.75,1.6753844,,
1350.03826,130,1.677758,,
1350.03962,130.25,1.6701036,,
1350.03675,130.5,1.6770496,,
1350.03475,130.75,1.6734708,,
1350.03211,131,1.672928,,
1350.03134,131.25,1.6740964,,
1350.03372,131.5,1.6793772,,
1350.03466,131.75,1.6813736,,
1350.0343,132,1.673158,,
1350.03122,132.25,1.6729004,,
1350.02872,132.5,1.67877,,
1350.0267,132.75,1.6759456,,
1350.02663,133,1.6842348,,
1350.02768,133.25,1.6838576,,
1350.02931,133.5,1.6872156,,
1350.02977,133.75,1.6880988,,
1350.03044,134,1.693076,,
1350.03057,134.25,1.696572,,
1350.02825,134.5,1.689074,,
1350.02457,134.75,1.6928828,,
1350.02407,135,1.6977772,,
1350.02442,135.25,1.6981636,,
1350.03059,135.5,1.6976208,,
1350.03324,135.75,1.692478,,
1350.03571,136,1.6911624,,
1350.03645,136.25,1.6953944,,
1350.03586,136.5,1.7032972,,
1350.03409,136.75,1.7003164,,
1350.03359,137,1.7019632,,
1350.03346,137.25,1.703012,,
1350.03277,137.5,1.711522,,
1350.03209,137.75,1.7107584,,
1350.03186,138,1.7102064,,
1350.03114,138.25,1.7080812,,
1350.0308,138.5,1.7160116,,
1350.03049,138.75,1.7188728,,
1350.0299,139,1.7172904,,
1350.02973,139.25,1.721182,,
1350.02859,139.5,1.7229944,,
1350.02654,139.75,1.715524,,
1350.02112,140,1.7178792,,
1350.01994,140.25,1.7301888,,
1350.02134,140.5,1.7278428,,
1350.02774,140.75,1.7274012,,
1350.03578,141,1.7281924,,
1350.03657,141.25,1.729922,,
1350.03904,141.5,1.731118,,
1350.03589,141.75,1.7298576,,
1350.03486,142,1.7314032,,
1350.03116,142.25,1.7262972,,
1350.03319,142.5,1.7300048,,
1350.03782,142.75,1.7349544,,
1350.03754,143,1.7322128,,
1350.03705,143.25,1.7306764,,
1350.03171,143.5,1.731992,,
1350.03222,143.75,1.7379076,,
1350.0294,144,1.740364,,
1350.03373,144.25,1.736592,,
1350.0317,144.5,1.7364724,,
1350.03536,144.75,1.7383768,,
1350.03535,145,1.743906,,
1350.03486,145.25,1.750806,,
1350.0332,145.5,1.7458288,,
1350.03038,145.75,1.7462152,,
1350.02818,146,1.7466292,,
1350.02543,146.25,1.7506772,,
1350.0229,146.5,1.7478068,,
1350.02567,146.75,1.7555256,,
1350.02754,147,1.7484876,,
1350.03005,147.25,1.7501896,,
1350.03171,147.5,1.751956,,
1350.03151,147.75,1.7550932,,
1350.03063,148,1.7587732,,
1350.03006,148.25,1.7582764,,
1350.03083,148.5,1.7569608,,
1350.02847,148.75,1.7620576,,
1350.02846,149,1.7678168,,
1350.03013,149.25,1.767458,,
1350.03314,149.5,1.7690864,,
1350.03376,149.75,1.7782496,,
1350.03187,150,1.770126,,
1350.03294,150.25,1.7638884,,
1350.02927,150.5,1.762582,,
1350.0296,150.75,1.766538,,
1350.02819,151,1.7708068,,
1350.02831,151.25,1.7733368,,
1350.03197,151.5,1.7822516,,
1350.03151,151.75,1.7698868,,
1350.03156,152,1.7705492,,
1350.03237,152.25,1.7784428,,
1350.0308,152.5,1.7813132,,
1350.02962,152.75,1.7778816,,
1350.02724,153,1.7854808,,
1350.02516,153.25,1.7877992,,
1350.02579,153.5,1.7743856,,
1350.025,153.75,1.7851128,,
1350.02727,154,1.7861892,,
1350.02576,154.25,1.7853888,,
1350.02841,154.5,1.7871092,,
1350.02912,154.75,1.7906512,,
1350.02917,155,1.795058,,
1350.02793,155.25,1.7854808,,
1350.0284,155.5,1.7984252,,
1350.03103,155.75,1.789768,,
1350.035,156,1.7879924,,
1350.03863,156.25,1.7959228,,
1350.0368,156.5,1.8004032,,
1350.03689,156.75,1.791654,,
1350.03355,157,1.804258,,
1350.03206,157.25,1.7968336,,
1350.03278,157.5,1.801406,,
1350.03361,157.75,1.7938436,,
1350.03543,158,1.8018752,,
1350.03456,158.25,1.7981216,,
1350.0352,158.5,1.7992072,,
1350.03254,158.75,1.8039544,,
1350.02996,159,1.8109004,,
1350.02645,159.25,1.8052148,,
1350.02686,159.5,1.8072388,,
1350.02627,159.75,1.8037612,,
1350.02853,160,1.807018,,
1350.0292,160.25,1.8133292,,
1350.03159,160.5,1.8224648,,
1350.03314,160.75,1.8170276,,
1350.02808,161,1.8121424,,
1350.0268,161.25,1.8167608,,
1350.02633,161.5,1.8184812,,
1350.02806,161.75,1.8227132,,
1350.03233,162,1.8208088,,
1350.03308,162.25,1.8263656,,
1350.03531,162.5,1.8188308,,
1350.03618,162.75,1.8235688,,
1350.03561,163,1.824406,,
1350.03236,163.25,1.8282056,,
1350.0287,163.5,1.83011,,
1350.02762,163.75,1.8244796,,
1350.02899,164,1.832778,,
1350.03188,164.25,1.8336428,,
1350.03454,164.5,1.8317752,,
1350.03684,164.75,1.832594,,
1350.0366,165,1.8373136,,
1350.0365,165.25,1.8319868,,
1350.03335,165.5,1.8485652,,
1350.03198,165.75,1.837424,,
1350.03235,166,1.8406716,,
1350.03055,166.25,1.8407728,,
1350.03239,166.5,1.8395216,,
1350.03321,166.75,1.8396228,,
1350.0288,167,1.8390248,,
1350.03362,167.25,1.840828,,
1350.03048,167.5,1.8425116,,
1350.02989,167.75,1.8431188,,
1350.02667,168,1.8374424,,
1350.0236,168.25,1.8423644,,
1350.02261,168.5,1.8473784,,
1350.01956,168.75,1.8458604,,
1350.02417,169,1.8446092,,
1350.02571,169.25,1.8496876,,
1350.02922,169.5,1.843772,,
1350.03252,169.75,1.847452,,
1350.03507,170,1.8514816,,
1350.0335,170.25,1.8499452,,
1350.0364,170.5,1.853708,,
1350.0382,170.75,1.8523464,,
1350.03586,171,1.8512056,,
1350.03165,171.25,1.8592096,,
1350.03066,171.5,1.8587588,,
1350.02986,171.75,1.8609852,,
1350.0363,172,1.8593568,,
1350.03742,172.25,1.8641776,,
1350.03862,172.5,1.8630828,,
1350.03743,172.75,1.860516,,
1350.0336,173,1.8617212,,
1350.0317,173.25,1.867692,,
1350.03145,173.5,1.8654748,,
1350.0308,173.75,1.8653184,,
1350.02953,174,1.8720896,,
1350.03077,174.25,1.8695412,,
1350.02906,174.5,1.8755856,,
1350.03169,174.75,1.8674068,,
1350.03487,175,1.8699368,,
1350.0361,175.25,1.8765148,,
1350.03418,175.5,1.8806272,,
1350.03284,175.75,1.8786584,,
1350.03349,176,1.880434,,
1350.03406,176.25,1.8804248,,
1350.03386,176.5,1.883562,,
1350.03066,176.75,1.8890912,,
1350.02479,177,1.8826696,,
1350.02415,177.25,1.8824856,,
1350.02483,177.5,1.8707188,,
1350.02604,177.75,1.8812344,,
1350.03185,178,1.8792748,,
1350.03145,178.25,1.8764872,,
1350.02926,178.5,1.8837184,,
1350.02973,178.75,1.8885668,,
1350.02955,179,1.886,,
1350.03512,179.25,1.898466,,
1350.03149,179.5,1.8910968,,
1350.02818,179.75,1.8896984,,
1350.02799,180,1.8864232,,
1350.03151,180.25,1.8887324,,
1350.03294,180.5,1.893912,,
1350.034,180.75,1.8952644,,
1350.03554,181,1.8931484,,
1350.03472,181.25,1.8932956,,
1350.03309,181.5,1.8994044,,
1350.02841,181.75,1.8994688,,
1350.03213,182,1.902054,,
1350.03268,182.25,1.905734,,
1350.03599,182.5,1.9027072,,
1350.03648,182.75,1.9078592,,
1350.0345,183,1.9015572,,
1350.03294,183.25,1.912128,,
1350.02975,183.5,1.9144096,,
1350.03012,183.75,1.9133884,,
1350.0317,184,1.913692,,
1350.0339,184.25,1.9160012,,
1350.03497,184.5,1.9163324,,
1350.0327,184.75,1.9131952,,
1350.03342,185,1.910426,,
1350.03469,185.25,1.9142072,,
1350.0334,185.5,1.920178,,
1350.03307,185.75,1.9187612,,
1350.02827,186,1.9085308,,
1350.03056,186.25,1.9168844,,
1350.0294,186.5,1.9154216,,
1350.03128,186.75,1.911254,,
1350.032,187,1.9144924,,
1350.03052,187.25,1.9249068,,
1350.02854,187.5,1.926848,,
1350.02686,187.75,1.9276208,,
1350.02837,188,1.9291204,,
1350.03079,188.25,1.929792,,
1350.03437,188.5,1.9324324,,
1350.03249,188.75,1.932552,,
1350.02914,189,1.9354408,,
1350.02703,189.25,1.9330212,,
1350.02862,189.5,1.9319172,,
1350.02778,189.75,1.9291296,,
1350.03007,190,1.9368208,,
1350.03037,190.25,1.9397372,,
1350.02949,190.5,1.9411172,,
1350.02564,190.75,1.945984,,
1350.0261,191,1.9436748,,
1350.02458,191.25,1.94051,,
1350.03008,191.5,1.9442636,,
1350.03072,191.75,1.9453492,,
1350.03265,192,1.9453492,,
1350.03016,192.25,1.9429848,,
1350.02695,192.5,1.9428652,,
1350.02582,192.75,1.9462968,,
1350.02884,193,1.9491396,,
1350.031,193.25,1.950032,,
1350.03519,193.5,1.9497376,,
1350.03275,193.75,1.9492776,,
1350.03201,194,1.95201,,
1350.03201,194.25,1.9720292,,
1350.02653,194.5,1.9555612,,
1350.02747,194.75,1.9497284,,
1350.02981,195,1.9531508,,
1350.03338,195.25,1.9477596,,
1350.03492,195.5,1.9531508,,
1350.03143,195.75,1.9567664,,
1350.03051,196,1.9592596,,
1350.02882,196.25,1.9603636,,
1350.02648,196.5,1.9641172,,
1350.02543,196.75,1.959462,,
1350.02583,197,1.9628016,,
1350.02576,197.25,1.9589284,,
1350.02567,197.5,1.959094,,
1350.02354,197.75,1.9678616,,
1350.02332,198,1.9704652,,
1350.02906,198.25,1.9633168,,
1350.03181,198.5,1.9654972,,
1350.02681,198.75,1.9678064,,
1350.03137,199,1.96926,,
1350.03205,199.25,1.9723972,,
1350.03716,199.5,1.9740808,,
1350.04169,199.75,1.9726456,,
1350.03768,200,1.978736,,
1350.03288,200.25,1.9784784,,
1350.03385,200.5,1.9821768,,
1350.03549,200.75,1.9798676,,
1350.03786,201,1.9839432,,
1350.03282,201.25,1.9795364,,
1350.02941,201.5,1.9807876,,
1350.02704,201.75,1.9819744,,
1350.02955,202,1.9876692,,
1350.02989,202.25,1.9854704,,
1350.03283,202.5,1.9805668,,
1350.03454,202.75,1.980162,,
1350.03609,203,1.9874208,,
1350.03657,203.25,1.9884512,,
1350.03386,203.5,1.9820848,,
1350.03271,203.75,1.9836948,,
1350.03003,204,1.982554,,
1350.02974,204.25,1.9876232,,
1350.02857,204.5,1.9944772,,
1350.02519,204.75,1.9899048,,
1350.02521,205,1.991754,,
1350.02605,205.25,1.996768,,
1350.02873,205.5,2.0004572,,
1350.03265,205.75,1.9959308,,
1350.03459,206,1.9983688,,
1350.03288,206.25,1.997918,,
1350.02988,206.5,1.997596,,
1350.03104,206.75,1.9907696,,
1350.02972,207,2.003806,,
1350.03373,207.25,2.0076148,,
1350.03272,207.5,2.001046,,
1350.0301,207.75,2.0059312,,
1350.03131,208,2.010752,,
1350.02974,208.25,2.0085164,,
1350.02719,208.5,2.0098228,,
1350.02595,208.75,2.00905,,
1350.02382,209,1.9988104,,
1350.02638,209.25,1.9970348,,
1350.02622,209.5,2.0056644,,
1350.02469,209.75,2.0095468,,
1350.02098,210,2.0144136,,
1350.02053,210.25,2.01618,,
1350.01996,210.5,2.0136316,,
1350.02626,210.75,2.012132,,
1350.02743,211,2.0136224,,
1350.02952,211.25,2.02262,,
1350.03539,211.5,2.0142572,,
1350.03469,211.75,2.0171276,,
1350.03618,212,2.0176336,,
1350.03336,212.25,2.0203936,,
1350.03139,212.5,2.0136776,,
1350.03139,212.75,2.0268152,,
1350.03208,213,2.0200532,,
1350.03371,213.25,2.0265852,,
1350.03356,213.5,2.0260148,,
1350.03012,213.75,2.0320408,,
1350.03038,214,2.0349112,,
1350.03338,214.25,2.036972,,
1350.03453,214.5,2.03941,,
1350.03275,214.75,2.035224,,
1350.03081,215,2.0330068,,
1350.03021,215.25,2.0230064,,
1350.03019,215.5,2.0342396,,
1350.03011,215.75,2.0381864,,
1350.03147,216,2.0250212,,
1350.03162,216.25,2.0311576,,
1350.03181,216.5,2.0297408,,
1350.03084,216.75,2.0347272,,
1350.0319,217,2.0483248,,
1350.03241,217.25,2.0403484,,
1350.03384,217.5,2.0379656,,
1350.03379,217.75,2.0346076,,
1350.03193,218,2.0448288,,
1350.03244,218.25,2.0439456,,
1350.0318,218.5,2.0517656,,
1350.03419,218.75,2.042722,,
1350.03386,219,2.0460156,,
1350.03356,219.25,2.0497416,,
1350.03058,219.5,2.0416456,,
1350.02971,219.75,2.0596592,,
1350.02967,220,2.0363096,,
1350.02885,220.25,2.0431452,,
1350.02967,220.5,2.0502844,,
1350.03247,220.75,2.0500544,,
1350.03464,221,2.0526764,,
1350.03562,221.25,2.057028,,
1350.03412,221.5,2.0450496,,
1350.03289,221.75,2.0491712,,
1350.03404,222,2.0545164,,
1350.03068,222.25,2.0501096,,
1350.03184,222.5,2.0491436,,
1350.02974,222.75,2.0526304,,
1350.03225,223,2.0526948,,
1350.03307,223.25,2.0615268,,
1350.03347,223.5,2.0552616,,
1350.03403,223.75,2.0585828,,
1350.0337,224,2.0630448,,
1350.03409,224.25,2.0575156,,
1350.03031,224.5,2.0644432,,
1350.03304,224.75,2.0647652,,
1350.03751,225,2.0602388,,
1350.0399,225.25,2.0571568,,
1350.03835,225.5,2.0698712,,
1350.03647,225.75,2.0602204,,
1350.03127,226,2.0707728,,
1350.0281,226.25,2.0693928,,
1350.02822,226.5,2.074416,,
1350.02944,226.75,2.0800924,,
1350.0341,227,2.081684,,
1350.03171,227.25,2.0736892,,
1350.03159,227.5,2.0763664,,
1350.02992,227.75,2.0804052,,
1350.03187,228,2.082926,,
1350.03398,228.25,2.0847936,,
1350.03424,228.5,2.0863024,,
1350.0335,228.75,2.0932944,,
1350.02997,229,2.0887772,,
1350.03029,229.25,2.0731096,,
1350.03005,229.5,2.0805524,,
1350.03062,229.75,2.0843612,,
1350.02963,230,2.0840668,,
1350.02666,230.25,2.0831284,,
1350.02397,230.5,2.0808836,,
1350.02109,230.75,2.084536,,
1350.02637,231,2.0834044,,
