#EXPORTTYPE:DATA SINGLE,,,,
#FILE:,,,,
#FORMAT:NETZSCH5,,,,
#FTYPE:ANSI,,,,
#IDENTITY:,,,,
#DECIMAL:POINT,,,,
#SEPARATOR:SEMICOLON,,,,
#MTYPE:TG,,,,
#INSTRUMENT:NETZSCH STA 449F1,,,,
#PROJECT:,,,,
#DATE/TIME:26.01.2019 23:45,,,,
#CORR. FILE:,,,,
#TEMPCAL:TGA temperature calibration.ngb-ts1,,,,
#SENSITIVITY:---,,,,
#LABORATORY:,,,,
#OPERATOR:,,,,
#REMARK:,,,,
#SAMPLE:,,,,
#SAMPLE MASS /mg:922.77,,,,
#MATERIAL:,,,,
#REFERENCE:,,,,
#REFERENCE MASS /mg:,,,,
#TYPE OF CRUCIBLE:DTA/TG crucible Al2O3,,,,
#SAMPLE CRUCIBLE MASS /mg:0,,,,
#REFERENCE CRUCIBLE MASS /mg:,,,,
#TG RANGE /mg:5000,,,,
#TAU-R:---,,,,
#CORR. CODE:000,,,,
#EXO:-1,,,,
#RANGE:1200°C/04:00/1200°C,,,,
#SEGMENT:S4/4,,,,
#SEG. 4:1200°C/04:00/1200°C,,,,
,,,surface area,2.586856
1200.01338,69,0.8495832,,
1200.01013,69.25,0.8472004,,
1200.00779,69.5,0.8444956,,
1200.00834,69.75,0.8438608,,
1200.01073,70,0.847642,,
1200.01448,70.25,0.85307,,
1200.01604,70.5,0.8495556,,
1200.01721,70.75,0.849252,,
1200.02121,71,0.8458572,,
1200.01967,71.25,0.862454,,
1200.02042,71.5,0.8467772,,
1200.018,71.75,0.8567224,,
1200.0141,72,0.8582864,,
1200.01581,72.25,0.8377152,,
1200.01516,72.5,0.8565568,,
1200.01847,72.75,0.8637972,,
1200.01961,73,0.8698508,,
1200.0198,73.25,0.8655452,,
1200.0172,73.5,0.8651588,,
1200.01642,73.75,0.862132,,
1200.01584,74,0.8673484,,
1200.01405,74.25,0.869124,,
1200.0137,74.5,0.8685628,,
1200.01801,74.75,0.86733,,
1200.02076,75,0.8705408,,
1200.0221,75.25,0.8714884,,
1200.01953,75.5,0.8678636,,
1200.01587,75.75,0.8648552,,
1200.01289,76,0.8740092,,
1200.01385,76.25,0.8693908,,
1200.01393,76.5,0.8725648,,
1200.01469,76.75,0.875472,,
1200.01477,77,0.8815624,,
1200.01384,77.25,0.880716,,
1200.0132,77.5,0.881682,,
1200.01348,77.75,0.8822708,,
1200.0142,78,0.8854816,,
1200.0145,78.25,0.8774684,,
1200.01531,78.5,0.8754996,,
1200.01346,78.75,0.887524,,
1200.01015,79,0.8831816,,
1200.01104,79.25,0.8828688,,
1200.01527,79.5,0.8891064,,
1200.01682,79.75,0.886466,,
1200.01771,80,0.8920044,,
1200.01599,80.25,0.8911672,,
1200.01601,80.5,0.8865304,,
1200.01672,80.75,0.8914892,,
1200.01528,81,0.8919492,,
1200.01405,81.25,0.8943228,,
1200.01269,81.5,0.8953624,,
1200.01422,81.75,0.894378,,
1200.01243,82,0.8949852,,
1200.00901,82.25,0.8954084,,
1200.01205,82.5,0.898012,,
1200.01449,82.75,0.8985548,,
1200.02173,83,0.9014252,,
1200.02248,83.25,0.9048476,,
1200.01804,83.5,0.9058872,,
1200.01166,83.75,0.880624,,
1200.01062,84,0.9019312,,
1200.01127,84.25,0.9076168,,
1200.01522,84.5,0.9065404,,
1200.0165,84.75,0.9056204,,
1200.01393,85,0.9076352,,
1200.01398,85.25,0.8938536,,
1200.01612,85.5,0.909788,,
1200.01576,85.75,0.9094568,,
1200.01524,86,0.9020968,,
1200.01352,86.25,0.9137532,,
1200.01513,86.5,0.9248668,,
1200.01712,86.75,0.9186568,,
1200.02019,87,0.9186108,,
1200.01888,87.25,0.9133116,,
1200.01808,87.5,0.9257408,,
1200.01456,87.75,0.9233856,,
1200.01556,88,0.9131092,,
1200.01635,88.25,0.923956,,
1200.01664,88.5,0.92322,,
1200.01586,88.75,0.9226956,,
1200.01422,89,0.9239284,,
1200.01397,89.25,0.9216008,,
1200.01583,89.5,0.9172492,,
1200.01776,89.75,0.924462,,
1200.01973,90,0.9269,,
1200.0188,90.25,0.9153632,,
1200.01745,90.5,0.92575,,
1200.01674,90.75,0.9260904,,
1200.01414,91,0.921242,,
1200.01342,91.25,0.9229624,,
1200.01398,91.5,0.92667,,
1200.01514,91.75,0.9327328,,
1200.01603,92,0.932834,,
1200.01579,92.25,0.9287584,,
1200.01288,92.5,0.9321992,,
1200.01238,92.75,0.934766,,
1200.00982,93,0.9395408,,
1200.01027,93.25,0.9362656,,
1200.01311,93.5,0.93495,,
1200.01592,93.75,0.9361092,,
1200.0204,94,0.939136,,
1200.02292,94.25,0.9408012,,
1200.01811,94.5,0.953672,,
1200.01762,94.75,0.943782,,
1200.01848,95,0.9156576,,
1200.02039,95.25,0.9325212,,
1200.02183,95.5,0.9332388,,
1200.02052,95.75,0.9377928,,
1200.01798,96,0.9182244,,
1200.01689,96.25,0.933064,,
1200.01641,96.5,0.9507372,,
1200.01782,96.75,0.94208,,
1200.02044,97,0.9510592,,
1200.01984,97.25,0.9540124,,
1200.01809,97.5,0.948198,,
1200.01732,97.75,0.9489984,,
1200.01635,98,0.9569012,,
1200.01758,98.25,0.9531108,,
1200.02013,98.5,0.9575728,,
1200.02169,98.75,0.9569932,,
1200.02258,99,0.9522092,,
1200.02218,99.25,0.9557604,,
1200.01928,99.5,0.9574072,,
1200.01859,99.75,0.9548128,,
1200.0168,100,0.9546104,,
1200.01731,100.25,0.9620348,,
1200.01531,100.5,0.9583272,,
1200.0099,100.75,0.9545736,,
1200.00656,101,0.9569472,,
1200.0097,101.25,0.9626052,,
1200.01747,101.5,0.9627892,,
1200.02133,101.75,0.9642244,,
1200.02109,102,0.96278,,
1200.01997,102.25,0.96738,,
1200.01887,102.5,0.9648684,,
1200.0178,102.75,0.9710508,,
1200.01697,103,0.9669476,,
1200.01677,103.25,0.9639576,,
1200.01249,103.5,0.9709588,,
1200.01105,103.75,0.966,,
1200.01325,104,0.9694684,,
1200.01524,104.25,0.9716488,,
1200.01878,104.5,0.9657884,,
1200.01933,104.75,0.96623,,
1200.01928,105,0.9696616,,
1200.01976,105.25,0.9755772,,
1200.01998,105.5,0.9703056,,
1200.02025,105.75,0.9807108,,
1200.02027,106,0.9731208,,
1200.01924,106.25,0.9728724,,
1200.01827,106.5,0.9780428,,
1200.01708,106.75,0.9741604,,
1200.0154,107,0.978834,,
1200.01561,107.25,0.9785212,,
1200.01451,107.5,0.9720076,,
1200.01769,107.75,0.9725872,,
1200.0163,108,0.9751724,,
1200.01622,108.25,0.9790824,,
1200.01689,108.5,0.9803244,,
1200.01812,108.75,0.9822288,,
1200.01633,109,0.9812076,,
1200.01242,109.25,0.9704528,,
1200.01057,109.5,0.9733508,,
1200.0116,109.75,0.98095,,
1200.01635,110,0.9940876,,
1200.0187,110.25,0.9975376,,
1200.01607,110.5,0.99567,,
1200.01599,110.75,0.9892852,,
1200.01588,111,0.9875556,,
1200.01562,111.25,0.9889448,,
1200.01932,111.5,0.9886504,,
1200.01923,111.75,0.9900764,,
1200.01908,112,0.9932228,,
1200.01898,112.25,0.9943728,,
1200.01983,112.5,0.9989636,,
1200.01914,112.75,1.0004908,,
1200.01816,113,0.9986784,,
1200.0177,113.25,0.9990832,,
1200.01818,113.5,0.993554,,
1200.02163,113.75,0.9987704,,
1200.02501,114,0.9988808,,
1200.02605,114.25,0.997372,,
1200.02088,114.5,1.0005184,,
1200.01864,114.75,1.0048976,,
1200.0188,115,0.9790824,,
1200.02463,115.25,1.0042168,,
1200.02287,115.5,1.0063512,,
1200.02068,115.75,1.0085776,,
1200.01589,116,1.004364,,
1200.01093,116.25,1.0070412,,
1200.01168,116.5,1.0099024,,
1200.01351,116.75,1.0060936,,
1200.01299,117,1.0085316,,
1200.01503,117.25,1.0131316,,
1200.01716,117.5,1.0115032,,
1200.01671,117.75,1.0134812,,
1200.0147,118,1.0130764,,
1200.0145,118.25,1.014254,,
1200.01474,118.5,1.0151188,,
1200.01838,118.75,1.014898,,
1200.01921,119,1.0168392,,
1200.02021,119.25,1.0145576,,
1200.02008,119.5,1.013288,,
1200.01916,119.75,1.014944,,
1200.01722,120,1.0110432,,
1200.01975,120.25,1.0172348,,
1200.01785,120.5,1.0243924,,
1200.01921,120.75,1.017888,,
1200.0161,121,1.0176396,,
1200.01543,121.25,1.0229572,,
1200.01471,121.5,1.0239324,,
1200.01439,121.75,1.019406,,
1200.0177,122,1.0272536,,
1200.0207,122.25,1.0260852,,
1200.0238,122.5,1.0248064,,
1200.02456,122.75,1.0253492,,
1200.02135,123,1.0286612,,
1200.02063,123.25,1.0231688,,
1200.02189,123.5,1.0269224,,
1200.02471,123.75,1.029388,,
1200.02425,124,1.0287348,,
1200.02254,124.25,1.0204364,,
1200.02042,124.5,1.0337672,,
1200.01715,124.75,1.0264256,,
1200.01628,125,1.026674,,
1200.01295,125.25,1.0280172,,
1200.01318,125.5,1.0288452,,
1200.01352,125.75,1.0324792,,
1200.01131,126,1.0323136,,
1200.00849,126.25,1.0288084,,
1200.00998,126.5,1.0290936,,
1200.01199,126.75,1.035414,,
1200.01285,127,1.0388732,,
1200.01577,127.25,1.0382936,,
1200.0164,127.5,1.0333624,,
1200.01667,127.75,1.036334,,
1200.01799,128,1.0374472,,
1200.01632,128.25,1.0469324,,
1200.01669,128.5,1.0364812,,
1200.01521,128.75,1.0372908,,
1200.01746,129,1.0393516,,
1200.01859,129.25,1.03799,,
1200.01969,129.5,1.0399036,,
1200.0185,129.75,1.0452948,,
1200.01639,130,1.03937,,
1200.01472,130.25,1.0399404,,
1200.01838,130.5,1.043464,,
1200.02094,130.75,1.0412928,,
1200.02246,131,1.0421484,,
1200.02241,131.25,1.0460308,,
1200.02038,131.5,1.043464,,
1200.0161,131.75,1.0492048,,
1200.01324,132,1.0403176,,
1200.01283,132.25,1.0489196,,
1200.01497,132.5,1.0510816,,
1200.0171,132.75,1.0447428,,
1200.01919,133,1.05754,,
1200.02087,133.25,1.0455524,,
1200.02133,133.5,1.0497384,,
1200.01779,133.75,1.0518544,,
1200.01698,134,1.0494992,,
1200.01545,134.25,1.0520752,,
1200.0187,134.5,1.057126,,
1200.01818,134.75,1.0552584,,
1200.01697,135,1.0530504,,
1200.01348,135.25,1.0580184,,
1200.01342,135.5,1.0608888,,
1200.0137,135.75,1.0654704,,
1200.01484,136,1.0615236,,
1200.01378,136.25,1.0573836,,
1200.01158,136.5,1.0648908,,
1200.01253,136.75,1.067016,,
1200.01302,137,1.062094,,
1200.02094,137.25,1.0636028,,
1200.02274,137.5,1.0592144,,
1200.0249,137.75,1.0641088,,
1200.0251,138,1.062876,,
1200.01992,138.25,1.0639892,,
1200.01919,138.5,1.0706408,,
1200.0191,138.75,1.0659856,,
1200.02369,139,1.0620296,,
1200.02052,139.25,1.053584,,
1200.02089,139.5,1.0754616,,
1200.02076,139.75,1.071616,,
1200.02103,140,1.0724532,,
1200.02203,140.25,1.06766,,
1200.02009,140.5,1.0684512,,
1200.02032,140.75,1.0629864,,
1200.02069,141,1.0729224,,
1200.01651,141.25,1.0704016,,
1200.01422,141.5,1.068258,,
1200.0119,141.75,1.0763264,,
1200.01037,142,1.0740172,,
1200.01284,142.25,1.075802,,
1200.01082,142.5,1.0728396,,
1200.01459,142.75,1.078102,,
1200.01466,143,1.07226,,
1200.01762,143.25,1.0719656,,
1200.01468,143.5,1.0735572,,
1200.01451,143.75,1.0795556,,
1200.01507,144,1.0843856,,
1200.01733,144.25,1.080632,,
1200.01701,144.5,1.0801996,,
1200.0172,144.75,1.078102,,
1200.01767,145,1.0721312,,
1200.01848,145.25,1.0799788,,
1200.018,145.5,1.0724624,,
1200.01898,145.75,1.087164,,
1200.02106,146,1.0760412,,
1200.02405,146.25,1.0850756,,
1200.02184,146.5,1.0836312,,
1200.02063,146.75,1.084128,,
1200.01975,147,1.0892432,,
1200.01881,147.25,1.082564,,
1200.01983,147.5,1.086382,,
1200.0189,147.75,1.0844868,,
1200.01921,148,1.089694,,
1200.01681,148.25,1.0864004,,
1200.01636,148.5,1.090016,,
1200.01699,148.75,1.0915156,,
1200.01776,149,1.0941652,,
1200.01941,149.25,1.088728,,
1200.01891,149.5,1.0882404,,
1200.01838,149.75,1.0896296,,
1200.01799,150,1.09204,,
1200.02116,150.25,1.0934936,,
1200.02433,150.5,1.0913592,,
1200.02435,150.75,1.0991056,,
1200.02464,151,1.0975692,,
1200.02351,151.25,1.0903472,,
1200.0208,151.5,1.0952692,,
1200.01779,151.75,1.099308,,
1200.01597,152,1.1003568,,
1200.015,152.25,1.1013872,,
1200.01451,152.5,1.0989584,,
1200.01367,152.75,1.1007432,,
1200.0153,153,1.100504,,
1200.01799,153.25,1.103218,,
1200.01955,153.5,1.1017276,,
1200.01954,153.75,1.1052328,,
1200.019,154,1.0982132,,
1200.01902,154.25,1.1075696,,
1200.019,154.5,1.1010376,,
1200.01645,154.75,1.1073028,,
1200.0143,155,1.1062724,,
1200.01451,155.25,1.1039632,,
1200.01712,155.5,1.1082872,,
1200.02423,155.75,1.1076156,,
1200.02522,156,1.1073764,,
1200.02352,156.25,1.106806,,
1200.02276,156.5,1.1049568,,
1200.02179,156.75,1.1083976,,
1200.01932,157,1.103862,,
1200.01805,157.25,1.1131724,,
1200.0182,157.5,1.1121512,,
1200.01784,157.75,1.1121972,,
1200.0149,158,1.1081124,,
1200.0134,158.25,1.1128044,,
1200.01223,158.5,1.1061804,,
1200.0141,158.75,1.114626,,
1200.01415,159,1.1138532,,
1200.01453,159.25,1.1166868,,
1200.01584,159.5,1.1212592,,
1200.01714,159.75,1.1151964,,
1200.01891,160,1.1122064,,
1200.01868,160.25,1.1154448,,
1200.01606,160.5,1.1201368,,
1200.01475,160.75,1.1174044,,
1200.01667,161,1.1170916,,
1200.01771,161.25,1.1211672,,
1200.02011,161.5,1.1215076,,
1200.0194,161.75,1.1075512,,
1200.0193,162,1.1219768,,
1200.01908,162.25,1.117524,,
1200.01834,162.5,1.1165764,,
1200.01929,162.75,1.1262456,,
1200.01731,163,1.1186464,,
1200.01754,163.25,1.1209648,,
1200.01652,163.5,1.1202104,,
1200.01087,163.75,1.121434,,
1200.01153,164,1.124792,,
1200.01513,164.25,1.1193456,,
1200.02072,164.5,1.1200448,,
1200.02502,164.75,1.1203576,,
1200.02256,165,1.1295576,,
1200.01701,165.25,1.1233844,,
1200.01633,165.5,1.1208728,,
1200.01736,165.75,1.1280212,,
1200.02351,166,1.1319496,,
1200.01935,166.25,1.127736,,
1200.01812,166.5,1.135418,,
1200.01437,166.75,1.13045,,
1200.01761,167,1.1314068,,
1200.02379,167.25,1.1363012,,
1200.02338,167.5,1.1330076,,
1200.02636,167.75,1.1339552,,
1200.02233,168,1.1334584,,
1200.02095,168.25,1.1354548,,
1200.01891,168.5,1.137074,,
1200.01788,168.75,1.1354548,,
1200.01871,169,1.1344244,,
1200.022,169.25,1.1337804,,
1200.02499,169.5,1.134866,,
1200.02703,169.75,1.1366232,,
1200.02606,170,1.1393924,,
1200.02055,170.25,1.1398248,,
1200.01847,170.5,1.1441028,,
1200.01585,170.75,1.1366324,,
1200.01372,171,1.1437716,,
1200.01047,171.25,1.140754,,
1200.00749,171.5,1.1405056,,
1200.01098,171.75,1.1413244,,
1200.01761,172,1.1394384,,
1200.02219,172.25,1.1374236,,
1200.01886,172.5,1.1428884,,
1200.01791,172.75,1.140616,,
1200.01899,173,1.144342,,
1200.02215,173.25,1.1466328,,
1200.02291,173.5,1.1381504,,
1200.01928,173.75,1.1482888,,
1200.01931,174,1.1273772,,
1200.02009,174.25,1.1441488,,
1200.02142,174.5,1.14747,,
1200.01801,174.75,1.1525852,,
1200.01746,175,1.1474976,,
1200.01734,175.25,1.1546552,,
1200.01783,175.5,1.153404,,
1200.0183,175.75,1.1496504,,
1200.0185,176,1.1496504,,
1200.01854,176.25,1.1529532,,
1200.02164,176.5,1.1474884,,
1200.02406,176.75,1.1530544,,
1200.02512,177,1.1506532,,
1200.02343,177.25,1.1548484,,
1200.02164,177.5,1.1538088,,
1200.01879,177.75,1.1542596,,
1200.01575,178,1.148758,,
1200.00911,178.25,1.1539008,,
1200.01092,178.5,1.1507084,,
1200.01332,178.75,1.154094,,
1200.01896,179,1.1480864,,
1200.02125,179.25,1.1611688,,
1200.02102,179.5,1.1582616,,
1200.01949,179.75,1.154232,,
1200.01814,180,1.1609572,,
1200.01943,180.25,1.167618,,
1200.02295,180.5,1.1562652,,
1200.02607,180.75,1.161914,,
1200.02729,181,1.1671488,,
1200.02699,181.25,1.1700284,,
1200.02414,181.5,1.1602948,,
1200.02392,181.75,1.1727332,,
1200.02186,182,1.1740488,,
1200.02134,182.25,1.1731012,,
1200.01671,182.5,1.1634412,,
1200.01429,182.75,1.1643152,,
1200.01594,183,1.1653364,,
1200.01946,183.25,1.1623096,,
1200.0173,183.5,1.1682712,,
1200.01087,183.75,1.1675628,,
1200.00933,184,1.1737912,,
1200.01056,184.25,1.1726872,,
1200.01278,184.5,1.1593288,,
1200.01554,184.75,1.1735244,,
1200.01604,185,1.1690532,,
1200.01571,185.25,1.1681976,,
1200.01493,185.5,1.1682896,,
1200.01883,185.75,1.1746468,,
1200.02263,186,1.1630824,,
1200.02604,186.25,1.1597796,,
1200.02522,186.5,1.1682896,,
1200.02382,186.75,1.1619876,,
1200.02234,187,1.1731288,,
1200.01987,187.25,1.178198,,
1200.01926,187.5,1.16817,,
1200.0186,187.75,1.170102,,
1200.02225,188,1.1693384,,
1200.02221,188.25,1.1759624,,
1200.02245,188.5,1.1710496,,
1200.02194,188.75,1.1747388,,
1200.01888,189,1.1676548,,
1200.01855,189.25,1.176588,,
1200.01736,189.5,1.1736532,,
1200.01834,189.75,1.1792928,,
1200.02058,190,1.1786764,,
1200.01943,190.25,1.1729356,,
1200.01743,190.5,1.1791916,,
1200.01858,190.75,1.1821172,,
1200.02116,191,1.1825772,,
1200.0224,191.25,1.188502,,
1200.02133,191.5,1.18404,,
1200.0201,191.75,1.1812248,,
1200.01712,192,1.1840952,,
1200.0201,192.25,1.182062,,
1200.0215,192.5,1.1909584,,
1200.01968,192.75,1.1827704,,
1200.01572,193,1.1855396,,
1200.01276,193.25,1.196368,,
1200.01232,193.5,1.1863216,,
1200.01606,193.75,1.1892472,,
1200.02006,194,1.1827336,,
1200.02054,194.25,1.2007932,,
1200.02097,194.5,1.1907468,,
1200.02227,194.75,1.1895324,,
1200.0225,195,1.1896888,,
1200.02223,195.25,1.18266,,
1200.02169,195.5,1.1981896,,
1200.02281,195.75,1.1955492,,
1200.02296,196,1.18611,,
1200.02408,196.25,1.196552,,
1200.02066,196.5,1.1907652,,
1200.02048,196.75,1.1993212,,
1200.02008,197,1.186432,,
1200.01983,197.25,1.1955952,,
1200.02083,197.5,1.19669,,
1200.01974,197.75,1.1993304,,
1200.01933,198,1.1952088,,
1200.01967,198.25,1.1965888,,
1200.01957,198.5,1.2026424,,
1200.01976,198.75,1.1924028,,
1200.02115,199,1.2118148,,
1200.02322,199.25,1.1968188,,
1200.02453,199.5,1.1983092,,
1200.02383,199.75,1.2029368,,
1200.02311,200,1.1951996,,
1200.02059,200.25,1.1954848,,
1200.01948,200.5,1.198346,,
1200.01845,200.75,1.1956136,,
1200.01704,201,1.1995144,,
1200.01676,201.25,1.2023388,,
1200.01574,201.5,1.2009312,,
1200.01821,201.75,1.202486,,
1200.01848,202,1.1950432,,
1200.01949,202.25,1.2008484,,
1200.02075,202.5,1.2032956,,
1200.0202,202.75,1.207868,,
1200.01911,203,1.1962392,,
1200.02012,203.25,1.2035348,,
1200.02241,203.5,1.1979504,,
1200.02323,203.75,1.2016856,,
1200.02005,204,1.2077944,,
1200.01986,204.25,1.20543,,
1200.01811,204.5,1.2102416,,
1200.02008,204.75,1.1998916,,
1200.01696,205,1.2027436,,
1200.01533,205.25,1.2034336,,
1200.01402,205.5,1.2081256,,
1200.01385,205.75,1.2040408,,
1200.00845,206,1.2178316,,
1200.00998,206.25,1.215412,,
1200.01531,206.5,1.2167368,,
1200.0197,206.75,1.2154856,,
1200.02186,207,1.2171232,,
1200.0234,207.25,1.2198096,,
1200.02397,207.5,1.2083648,,
1200.01896,207.75,1.2130936,,
1200.01232,208,1.2149244,,
1200.01481,208.25,1.2215208,,
1200.01718,208.5,1.2076012,,
1200.0204,208.75,1.223416,,
1200.02314,209,1.2145472,,
1200.02107,209.25,1.2138296,,
1200.02206,209.5,1.218218,,
1200.02102,209.75,1.218586,,
1200.02222,210,1.218034,,
1200.02394,210.25,1.216608,,
1200.02331,210.5,1.2190736,,
1200.02319,210.75,1.2260472,,
1200.0179,211,1.2134248,,
1200.0145,211.25,1.2177212,,
1200.0151,211.5,1.2202328,,
1200.01717,211.75,1.2133144,,
1200.02221,212,1.2280804,,
1200.02009,212.25,1.224658,,
1200.01785,212.5,1.219828,,
1200.01747,212.75,1.221944,,
1200.01837,213,1.2236552,,
1200.02094,213.25,1.2337476,,
1200.02221,213.5,1.220656,,
1200.02358,213.75,1.2233884,,
1200.02518,214,1.2321192,,
1200.02422,214.25,1.2249984,,
1200.02381,214.5,1.2261208,,
1200.02221,214.75,1.2324964,,
1200.02253,215,1.226314,,
1200.01854,215.25,1.2347872,,
1200.01743,215.5,1.236572,,
1200.01833,215.75,1.2270316,,
1200.02008,216,1.2278964,,
1200.01792,216.25,1.2424232,,
1200.01669,216.5,1.2358452,,
1200.01502,216.75,1.224014,,
1200.01877,217,1.2358176,,
1200.02046,217.25,1.2346124,,
1200.02205,217.5,1.2371332,,
1200.02121,217.75,1.2298836,,
1200.02061,218,1.2248144,,
1200.01933,218.25,1.2375196,,
1200.01945,218.5,1.2453488,,
1200.02027,218.75,1.2374828,,
1200.0168,219,1.2443184,,
1200.01951,219.25,1.2353852,,
1200.01977,219.5,1.240758,,
1200.02212,219.75,1.2349344,,
1200.02072,220,1.2308312,,
1200.01766,220.25,1.244898,,
1200.01681,220.5,1.2428832,,
1200.01561,220.75,1.2316316,,
1200.01705,221,1.2355508,,
1200.01227,221.25,1.2331312,,
1200.01013,221.5,1.2454408,,
1200.01047,221.75,1.2405096,,
1200.01383,222,1.2411536,,
1200.01858,222.25,1.2304172,,
1200.01823,222.5,1.2469496,,
1200.01991,222.75,1.2389916,,
1200.01789,223,1.2451556,,
1200.01845,223.25,1.2476764,,
1200.02004,223.5,1.2444932,,
1200.02252,223.75,1.2514668,,
1200.02079,224,1.2435548,,
1200.01923,224.25,1.2367284,,
1200.01741,224.5,1.2508504,,
1200.0145,224.75,1.2514668,,
1200.01726,225,1.2472072,,
1200.01652,225.25,1.2416228,,
1200.02203,225.5,1.2469404,,
1200.0216,225.75,1.25028,,
1200.02128,226,1.2529204,,
1200.02217,226.25,1.2436744,,
1200.0212,226.5,1.2411996,,
1200.02238,226.75,1.2454684,,
1200.02089,227,1.261136,,
1200.02227,227.25,1.2435272,,
1200.02224,227.5,1.2516876,,
1200.0221,227.75,1.2542728,,
1200.02158,228,1.2573272,,
1200.02342,228.25,1.2459192,,
1200.02479,228.5,1.2592684,,
1200.02582,228.75,1.2494704,,
1200.02439,229,1.2580264,,
1200.02292,229.25,1.2582472,,
1200.01888,229.5,1.2496268,,
1200.01761,229.75,1.2536288,,
1200.01879,230,1.2592132,,
1200.02048,230.25,1.258882,,
1200.02237,230.5,1.2557908,,
1200.02017,230.75,1.2544384,,
