#EXPORTTYPE:DATA ALL,,,,
#FILE:,,,,
#FORMAT:NETZSCH5,,,,
#FTYPE:ANSI,,,,
#IDENTITY:,,,,
#DECIMAL:POINT,,,,
#SEPARATOR:SEMICOLON,,,,
#MTYPE:TG,,,,
#INSTRUMENT:NETZSCH STA 449F1,,,,
#PROJECT:,,,,
#DATE/TIME:31.01.2019 00:25,,,,
#CORR. FILE:,,,,
#TEMPCAL:TGA temperature calibration.ngb-ts1,,,,
#SENSITIVITY:---,,,,
#LABORATORY:,,,,
#OPERATOR:,,,,
#REMARK:DS,,,,
#SAMPLE:,,,,
#SAMPLE MASS /mg:872.52,,,,
#MATERIAL:,,,,
#REFERENCE:,,,,
#REFERENCE MASS /mg:,,,,
#TYPE OF CRUCIBLE:DTA/TG crucible Al2O3,,,,
#SAMPLE CRUCIBLE MASS /mg:0,,,,
#REFERENCE CRUCIBLE MASS /mg:,,,,
#TG RANGE /mg:5000,,,,
#TAU-R:---,,,,
#CORR. CODE:000,,,,
#EXO:-1,,,,
#RANGE:30°C....1350°C/0.0....50.0K/min,,,,
#SEGMENT:S1-4/4,,,,
#SEG. 1:30°C/50.0(K/min)/1250°C,,,,
#SEG. 2:1250°C/10.0(K/min)/1350°C,,,,
#SEG. 3:1350°C/00:15/1350°C,,,,
#SEG. 4:1350°C/04:00/1350°C,,,,
,,,surface area,2.519378
##Temp./°C,Time/min,Mass loss/mg,,
1350.03036,184.75,3.5380584,,
1350.03139,185,3.5308116,,
1350.02928,185.25,3.5313084,,
1350.02798,185.5,3.5375184,,
1350.0264,185.75,3.5420868,,
1350.02512,186,3.5374104,,
1350.02115,186.25,3.53673,,
1350.02335,186.5,3.5416656,,
1350.02534,186.75,3.5351316,,
1350.03165,187,3.539484,,
1350.03394,187.25,3.5415684,,
1350.03272,187.5,3.5432964,,
1350.0318,187.75,3.5514828,,
1350.0303,188,3.5552952,,
1350.02937,188.25,3.5525844,,
1350.03262,188.5,3.55509,,
1350.03062,188.75,3.5626716,,
1350.03458,189,3.5628552,,
1350.03322,189.25,3.556008,,
1350.03421,189.5,3.5570232,,
1350.03414,189.75,3.5607816,,
1350.03241,190,3.5619588,,
1350.03074,190.25,3.56589,,
1350.02975,190.5,3.572532,,
1350.02814,190.75,3.5698212,,
1350.02981,191,3.5609436,,
1350.03199,191.25,3.5672292,,
1350.03376,191.5,3.5766684,,
1350.03255,191.75,3.5728452,,
1350.03208,192,3.5715708,,
1350.03127,192.25,3.5733312,,
1350.03218,192.5,3.5779752,,
1350.03157,192.75,3.5764416,,
1350.03126,193,3.5773596,,
1350.03137,193.25,3.5784504,,
1350.02965,193.5,3.5826408,,
1350.02902,193.75,3.5884944,,
1350.02744,194,3.5880192,,
1350.02982,194.25,3.5856648,,
1350.03239,194.5,3.5815392,,
1350.0343,194.75,3.5897796,,
1350.03496,195,3.5843256,,
1350.03237,195.25,3.5917344,,
1350.02962,195.5,3.5935164,,
1350.02838,195.75,3.593268,,
1350.02461,196,3.5871444,,
1350.02299,196.25,3.5923392,,
1350.02693,196.5,3.5933544,,
1350.0299,196.75,3.5939484,,
1350.03659,197,3.589218,,
1350.03676,197.25,3.5961516,,
1350.03323,197.5,3.597966,,
1350.03068,197.75,3.59883,,
1350.02913,198,3.6022752,,
1350.02926,198.25,3.6031824,,
1350.0282,198.5,3.6040788,,
1350.02763,198.75,3.6079344,,
1350.02886,199,3.6041436,,
1350.02966,199.25,3.6069516,,
1350.03017,199.5,3.6124812,,
1350.03059,199.75,3.6059796,,
1350.0307,200,3.6132804,,
1350.0275,200.25,3.6139284,,
1350.02581,200.5,3.6201276,,
1350.02895,200.75,3.6158508,,
1350.03262,201,3.6168228,,
1350.03523,201.25,3.6183024,,
1350.03639,201.5,3.6168444,,
1350.0359,201.75,3.621186,,
1350.03175,202,3.6233784,,
1350.03047,202.25,3.6215856,,
1350.02867,202.5,3.6215964,,
1350.02917,202.75,3.6238104,,
1350.02611,203,3.624048,,
1350.02752,203.25,3.6260784,,
1350.03042,203.5,3.625992,,
1350.02948,203.75,3.6246852,,
1350.031,204,3.6301932,,
1350.03255,204.25,3.6377748,,
1350.03542,204.5,3.634956,,
1350.03367,204.75,3.6345024,,
1350.03266,205,3.6362304,,
1350.03059,205.25,3.629016,,
1350.03051,205.5,3.6317484,,
1350.03385,205.75,3.631878,,
1350.03359,206,3.6430344,,
1350.03288,206.25,3.6450756,,
1350.03421,206.5,3.6460908,,
1350.03221,206.75,3.642354,,
1350.03051,207,3.6430236,,
1350.02822,207.25,3.6458424,,
1350.02778,207.5,3.6532404,,
1350.02743,207.75,3.6561888,,
1350.02753,208,3.6543528,,
1350.02636,208.25,3.6484344,,
1350.02373,208.5,3.64635,,
1350.02457,208.75,3.64932,,
1350.02591,209,3.6510912,,
1350.03221,209.25,3.6592452,,
1350.03316,209.5,3.6545472,,
1350.03067,209.75,3.6499572,,
1350.02861,210,3.6475164,,
1350.02769,210.25,3.6607248,,
1350.02715,210.5,3.6547956,,
1350.02491,210.75,3.6565452,,
1350.02702,211,3.6619128,,
1350.02835,211.25,3.6616104,,
1350.0343,211.5,3.673458,,
1350.0345,211.75,3.665682,,
1350.03341,212,3.672324,,
1350.0317,212.25,3.67362,,
1350.02935,212.5,3.6710496,,
1350.02928,212.75,3.665952,,
1350.02877,213,3.6730152,,
1350.02858,213.25,3.6714384,,
1350.02876,213.5,3.6777672,,
1350.02878,213.75,3.6779832,,
1350.02989,214,3.6790092,,
1350.03251,214.25,3.6815148,,
1350.03405,214.5,3.682044,,
1350.03571,214.75,3.682908,,
1350.03409,215,3.6793332,,
1350.03294,215.25,3.6838692,,
1350.03154,215.5,3.6779508,,
1350.03076,215.75,3.6837612,,
1350.03299,216,3.6902952,,
1350.03478,216.25,3.6886104,,
1350.0317,216.5,3.687282,,
1350.02958,216.75,3.681936,,
1350.02768,217,3.6901332,,
1350.02792,217.25,3.7010628,,
1350.03022,217.5,3.6984816,,
1350.03212,217.75,3.691656,,
1350.03452,218,3.695922,,
1350.03107,218.25,3.6971208,,
1350.02596,218.5,3.7005768,,
1350.02299,218.75,3.698352,,
1350.02158,219,3.7030716,,
1350.02782,219.25,3.7021536,,
1350.02983,219.5,3.6940644,,
1350.03065,219.75,3.6991404,,
1350.03237,220,3.7023264,,
1350.03361,220.25,3.7102752,,
1350.03475,220.5,3.707856,,
1350.03398,220.75,3.7033632,,
1350.03359,221,3.7031256,,
1350.03534,221.25,3.6961812,,
1350.03452,221.5,3.7064304,,
1350.03297,221.75,3.7072836,,
1350.03114,222,3.7144332,,
1350.03254,222.25,3.7089252,,
1350.03459,222.5,3.7086768,,
1350.03453,222.75,3.7079316,,
1350.03432,223,3.71115,,
1350.03458,223.25,3.71331,,
1350.03292,223.5,3.7142172,,
1350.03174,223.75,3.7201572,,
1350.02771,224,3.7204272,,
1350.02463,224.25,3.7120464,,
1350.02288,224.5,3.716064,,
1350.02515,224.75,3.7220688,,
1350.02539,225,3.7204596,,
1350.02851,225.25,3.722598,,
1350.02776,225.5,3.7178676,,
1350.02411,225.75,3.7306224,,
1350.02254,226,3.7317672,,
1350.0217,226.25,3.7306008,,
1350.02706,226.5,3.736152,,
1350.03501,226.75,3.7380312,,
1350.03513,227,3.7340892,,
1350.03311,227.25,3.7369404,,
1350.03353,227.5,3.7396188,,
1350.03144,227.75,3.7422972,,
1350.03072,228,3.7472328,,
1350.02974,228.25,3.7445544,,
1350.02525,228.5,3.744522,,
1350.03025,228.75,3.744252,,
1350.03118,229,3.7476432,,
1350.03314,229.25,3.7447488,,
1350.03357,229.5,3.740634,,
1350.03113,229.75,3.7432368,,
1350.02918,230,3.7508616,,
1350.02599,230.25,3.7460664,,
1350.02635,230.5,3.7455048,,
1350.02625,230.75,3.735504,,
1350.029,231,3.7448352,,
1350.02723,231.25,3.748248,,
1350.02793,231.5,3.7544688,,
1350.03293,231.75,3.7606464,,
1350.0321,232,3.7591236,,
1350.03124,232.25,3.7510668,,
1350.0282,232.5,3.7563912,,
1350.02547,232.75,3.7596204,,
1350.02684,233,3.7605924,,
1350.02771,233.25,3.7688436,,
1350.02705,233.5,3.7616184,,
1350.02916,233.75,3.7621368,,
1350.02971,234,3.772062,,
1350.02822,234.25,3.7665432,,
1350.03104,234.5,3.7695672,,
1350.0347,234.75,3.7716408,,
1350.03554,235,3.7753668,,
1350.0354,235.25,3.7738008,,
1350.03502,235.5,3.7727424,,
1350.0379,235.75,3.770712,,
1350.03564,236,3.76677,,
1350.03337,236.25,3.7763604,,
1350.03345,236.5,3.77163,,
1350.03256,236.75,3.7760364,,
1350.03505,237,3.7766844,,
1350.0311,237.25,3.7726884,,
1350.03,237.5,3.770658,,
1350.02943,237.75,3.7779588,,
1350.03124,238,3.7829808,,
1350.02685,238.25,3.7842768,,
1350.02741,238.5,3.7847628,,
1350.0293,238.75,3.7788012,,
1350.03114,239,3.7773108,,
1350.0331,239.25,3.7798812,,
1350.03237,239.5,3.7909188,,
1350.03441,239.75,3.7964808,,
1350.03356,240,3.7901088,,
1350.03212,240.25,3.78702,,
1350.02741,240.5,3.7932624,,
1350.02745,240.75,3.7939104,,
1350.02599,241,3.7816308,,
1350.03134,241.25,3.7922688,,
1350.0329,241.5,3.7933704,,
1350.03495,241.75,3.7875168,,
1350.03651,242,3.7937376,,
1350.03653,242.25,3.7958004,,
1350.03551,242.5,3.8002284,,
1350.03396,242.75,3.8038572,,
1350.03336,243,3.800682,,
1350.03272,243.25,3.8025504,,
1350.02821,243.5,3.8056068,,
1350.02681,243.75,3.8116008,,
1350.027,244,3.8147652,,
1350.02918,244.25,3.810672,,
1350.03182,244.5,3.8116548,,
1350.03226,244.75,3.8175192,,
1350.03047,245,3.8091816,,
1350.03023,245.25,3.810888,,
1350.02999,245.5,3.8123892,,
1350.03187,245.75,3.8111904,,
1350.03333,246,3.8095812,,
1350.03339,246.25,3.8047212,,
1350.03139,246.5,3.8065464,,
1350.03098,246.75,3.8081664,,
1350.03048,247,3.8042892,,
1350.03021,247.25,3.8091816,,
1350.03021,247.5,3.81807,,
1350.0311,247.75,3.818826,,
1350.03098,248,3.8180592,,
1350.03001,248.25,3.8149272,,
1350.03027,248.5,3.823578,,
1350.02807,248.75,3.8288916,,
1350.02942,249,3.8232972,,
1350.02863,249.25,3.8316132,,
1350.02937,249.5,3.8406204,,
1350.03123,249.75,3.8323584,,
1350.0359,250,3.831732,,
1350.03176,250.25,3.825576,,
1350.03,250.5,3.830544,,
1350.02908,250.75,3.8286216,,
1350.02997,251,3.8325744,,
1350.03108,251.25,3.8351124,,
1350.0292,251.5,3.83481,,
1350.0301,251.75,3.8373912,,
1350.03117,252,3.8389356,,
1350.03359,252.25,3.8458476,,
1350.03303,252.5,3.8344968,,
1350.03171,252.75,3.8418192,,
1350.0309,253,3.848634,,
1350.02777,253.25,3.8377584,,
1350.02578,253.5,3.847014,,
1350.02669,253.75,3.850848,,
1350.02502,254,3.8447244,,
1350.02511,254.25,3.8488392,,
1350.02995,254.5,3.8517984,,
1350.032,254.75,3.8512476,,
1350.03497,255,3.8531592,,
1350.0348,255.25,3.8536668,,
1350.03205,255.5,3.8508588,,
1350.03454,255.75,3.8504592,,
1350.03849,256,3.8577276,,
1350.04151,256.25,3.855168,,
1350.03926,256.5,3.8579112,,
1350.03391,256.75,3.8598336,,
1350.03021,257,3.857328,,
1350.02628,257.25,3.8595312,,
1350.02732,257.5,3.8637324,,
1350.02758,257.75,3.8596932,,
1350.02932,258,3.8665404,,
1350.0331,258.25,3.8562048,,
1350.03409,258.5,3.8609676,,
1350.03681,258.75,3.8679768,,
1350.03581,259,3.8669292,,
1350.03571,259.25,3.8658276,,
1350.03236,259.5,3.8622204,,
1350.03004,259.75,3.86721,,
1350.03151,260,3.8767464,,
1350.0291,260.25,3.8724264,,
1350.03295,260.5,3.8721132,,
1350.03107,260.75,3.8753964,,
1350.03129,261,3.8707524,,
1350.03488,261.25,3.8851812,,
1350.0323,261.5,3.8728908,,
1350.03183,261.75,3.87396,,
1350.02849,262,3.8751264,,
1350.02825,262.25,3.8749644,,
1350.03004,262.5,3.877848,,
1350.03106,262.75,3.8802348,,
1350.03169,263,3.8810664,,
1350.02571,263.25,3.89043,,
1350.02539,263.5,3.8795544,,
1350.02555,263.75,3.8856672,,
1350.02933,264,3.8807532,,
1350.03073,264.25,3.896424,,
1350.03227,264.5,3.8873628,,
1350.03407,264.75,3.8859804,,
1350.03306,265,3.8868876,,
1350.03393,265.25,3.8934108,,
1350.03415,265.5,3.8945664,,
1350.03453,265.75,3.8872008,,
1350.02731,266,3.8857968,,
1350.02645,266.25,3.8875356,,
1350.02669,266.5,3.889188,,
1350.03269,266.75,3.8942532,,
1350.03762,267,3.8901384,,
1350.03598,267.25,3.8957868,,
1350.0335,267.5,3.906198,,
1350.0278,267.75,3.9037032,,
1350.02627,268,3.896964,,
1350.02887,268.25,3.8970396,,
1350.0311,268.5,3.8991672,,
1350.03469,268.75,3.897018,,
1350.03565,269,3.896856,,
1350.03615,269.25,3.9026016,,
1350.03668,269.5,3.90987,,
1350.03298,269.75,3.9071916,,
1350.03328,270,3.9050748,,
1350.03228,270.25,3.9102048,,
1350.03536,270.5,3.9055176,,
1350.03192,270.75,3.9086064,,
1350.02807,271,3.9087036,,
1350.02807,271.25,3.9175272,,
1350.02761,271.5,3.9155724,,
1350.03078,271.75,3.905442,,
1350.0301,272,3.9088332,,
1350.02641,272.25,3.9107232,,
1350.0269,272.5,3.9156048,,
1350.02997,272.75,3.9130992,,
1350.02792,273,3.9186504,,
1350.02576,273.25,3.91932,,
1350.02656,273.5,3.9236076,,
1350.02671,273.75,3.9212748,,
1350.03054,274,3.927312,,
1350.03216,274.25,3.9257244,,
1350.03086,274.5,3.9312972,,
1350.03019,274.75,3.9271932,,
1350.03096,275,3.930012,,
1350.02932,275.25,3.9373776,,
1350.0254,275.5,3.940488,,
1350.02383,275.75,3.931038,,
1350.02825,276,3.9276036,,
1350.0317,276.25,3.9305628,,
1350.03098,276.5,3.9251628,,
1350.02965,276.75,3.933144,,
1350.02901,277,3.9386844,,
1350.03469,277.25,3.9391812,,
1350.0362,277.5,3.9409524,,
1350.03598,277.75,3.9289104,,
1350.03558,278,3.925908,,
1350.03414,278.25,3.9367944,,
1350.03441,278.5,3.9309516,,
1350.03276,278.75,3.9320208,,
1350.02966,279,3.9310812,,
1350.02931,279.25,3.93147,,
1350.02899,279.5,3.9452616,,
1350.02923,279.75,3.9489552,,
1350.03232,280,3.9470328,,
1350.03374,280.25,3.9544848,,
1350.03298,280.5,3.956364,,
1350.03274,280.75,3.9579192,,
1350.02984,281,3.9540636,,
1350.03046,281.25,3.9491928,,
1350.03331,281.5,3.9479292,,
1350.03398,281.75,3.94686,,
1350.0327,282,3.95631,,
1350.03078,282.25,3.9549384,,
1350.02971,282.5,3.9515688,,
1350.02966,282.75,3.9488796,,
1350.02707,283,3.952476,,
1350.02782,283.25,3.9546792,,
1350.02725,283.5,3.9620016,,
1350.03152,283.75,3.953772,,
1350.03413,284,3.959442,,
1350.03421,284.25,3.9629088,,
1350.03412,284.5,3.9638268,,
1350.03302,284.75,3.9578004,,
1350.03222,285,3.9630384,,
1350.03126,285.25,3.969,,
1350.03134,285.5,3.9674448,,
1350.03135,285.75,3.968568,,
1350.02883,286,3.967704,,
1350.03068,286.25,3.9700584,,
1350.03004,286.5,3.9724128,,
1350.03146,286.75,3.9751776,,
1350.03106,287,3.9725208,,
1350.03001,287.25,3.9698208,,
1350.02915,287.5,3.976128,,
1350.02906,287.75,3.9777912,,
1350.02874,288,3.9776832,,
1350.0294,288.25,3.9780504,,
1350.03306,288.5,3.9743784,,
1350.03078,288.75,3.9695832,,
1350.02913,289,3.9774996,,
1350.02217,289.25,3.9829104,,
