#EXPORTTYPE:DATA ALL,,,,
#FILE:,,,,
#FORMAT:NETZSCH5,,,,
#FTYPE:ANSI,,,,
#IDENTITY:,,,,
#DECIMAL:POINT,,,,
#SEPARATOR:SEMICOLON,,,,
#MTYPE:TG,,,,
#INSTRUMENT:NETZSCH STA 449F1,,,,
#PROJECT:,,,,
#DATE/TIME:29.01.2019 20:56,,,,
#CORR. FILE:,,,,
#TEMPCAL:TGA temperature calibration.ngb-ts1,,,,
#SENSITIVITY:---,,,,
#LABORATORY:,,,,
#OPERATOR:,,,,
#REMARK:,,,,
#SAMPLE:,,,,
#SAMPLE MASS /mg:919.29,,,,
#MATERIAL:,,,,
#REFERENCE:,,,,
#REFERENCE MASS /mg:,,,,
#TYPE OF CRUCIBLE:DTA/TG crucible Al2O3,,,,
#SAMPLE CRUCIBLE MASS /mg:0,,,,
#REFERENCE CRUCIBLE MASS /mg:,,,,
#TG RANGE /mg:5000,,,,
#TAU-R:---,,,,
#CORR. CODE:000,,,,
#EXO:-1,,,,
#RANGE:30°C....1350°C/0.0....50.0K/min,,,,
#SEGMENT:S1-4/4,,,,
#SEG. 1:30°C/50.0(K/min)/1250°C,,,,
#SEG. 2:1250°C/10.0(K/min)/1350°C,,,,
#SEG. 3:1350°C/00:15/1350°C,,,,
#SEG. 4:1350°C/04:00/1350°C,,,,
,,,surface area,2.586856
1350.02745,82,1.623456,,
1350.02773,82.25,1.6306704,,
1350.03212,82.5,1.6322364,,
1350.03065,82.75,1.6292988,,
1350.03034,83,1.6481448,,
1350.02993,83.25,1.6531236,,
1350.03019,83.5,1.6424532,,
1350.03138,83.75,1.6519572,,
1350.03346,84,1.6444728,,
1350.03273,84.25,1.6593012,,
1350.03347,84.5,1.6490952,,
1350.02994,84.75,1.6569252,,
1350.03038,85,1.6536744,,
1350.02839,85.25,1.6673256,,
1350.0289,85.5,1.6682652,,
1350.02831,85.75,1.6728768,,
1350.02685,86,1.6771644,,
1350.02495,86.25,1.6761276,,
1350.0245,86.5,1.680264,,
1350.02136,86.75,1.6748316,,
1350.0258,87,1.6824348,,
1350.02931,87.25,1.6882776,,
1350.03227,87.5,1.7000172,,
1350.03395,87.75,1.6898112,,
1350.03259,88,1.690956,,
1350.03234,88.25,1.7029548,,
1350.03132,88.5,1.70748,,
1350.02934,88.75,1.700838,,
1350.02945,89,1.6994124,,
1350.02664,89.25,1.7034084,,
1350.02854,89.5,1.7057952,,
1350.02774,89.75,1.7077068,,
1350.02575,90,1.7061948,,
1350.0276,90.25,1.713474,,
1350.02794,90.5,1.7112384,,
1350.02918,90.75,1.7210448,,
1350.03028,91,1.7157312,,
1350.02809,91.25,1.7114112,,
1350.03009,91.5,1.716552,,
1350.02752,91.75,1.7203536,,
1350.02962,92,1.7239176,,
1350.02894,92.25,1.725084,,
1350.03018,92.5,1.7340804,,
1350.02842,92.75,1.7401716,,
1350.02779,93,1.7270496,,
1350.03344,93.25,1.7386272,,
1350.03508,93.5,1.7399772,,
1350.03961,93.75,1.7449236,,
1350.04078,94,1.7496756,,
1350.03547,94.25,1.7510688,,
1350.033,94.5,1.7538552,,
1350.03234,94.75,1.7570628,,
1350.03802,95,1.7667288,,
1350.03699,95.25,1.7672472,,
1350.03321,95.5,1.7740188,,
1350.02613,95.75,1.7762112,,
1350.02866,96,1.7692452,,
1350.03361,96.25,1.78173,,
1350.03679,96.5,1.7764164,,
1350.0362,96.75,1.7828856,,
1350.03253,97,1.7824644,,
1350.02997,97.25,1.78794,,
1350.02756,97.5,1.7906724,,
1350.02607,97.75,1.7916876,,
1350.02662,98,1.7956836,,
1350.02614,98.25,1.7936964,,
1350.0258,98.5,1.7948412,,
1350.02741,98.75,1.7979732,,
1350.02897,99,1.796472,,
1350.03178,99.25,1.7983188,,
1350.03347,99.5,1.8037512,,
1350.03184,99.75,1.8092484,,
1350.02998,100,1.8118836,,
1350.025,100.25,1.8128772,,
1350.02567,100.5,1.8126828,,
1350.0286,100.75,1.8108144,,
1350.03069,101,1.8122508,,
1350.02515,101.25,1.8233208,,
1350.02649,101.5,1.8196812,,
1350.02668,101.75,1.8179532,,
1350.03,102,1.8099288,,
1350.03087,102.25,1.8299628,,
1350.03361,102.5,1.8274572,,
1350.0358,102.75,1.8293688,,
1350.03933,103,1.8340344,,
1350.03819,103.25,1.8363672,,
1350.03695,103.5,1.8320796,,
1350.03465,103.75,1.845396,,
1350.03271,104,1.8419184,,
1350.03164,104.25,1.8474264,,
1350.03052,104.5,1.8483444,,
1350.02702,104.75,1.8483984,,
1350.02393,105,1.8506448,,
1350.02516,105.25,1.8538308,,
1350.02467,105.5,1.849338,,
1350.0294,105.75,1.8484092,,
1350.02858,106,1.8527184,,
1350.02931,106.25,1.8532044,,
1350.03116,106.5,1.8623628,,
1350.02956,106.75,1.8616068,,
1350.02764,107,1.8570708,,
1350.02848,107.25,1.8632376,,
1350.02764,107.5,1.8603972,,
1350.02857,107.75,1.8699444,,
1350.02565,108,1.8668124,,
1350.02392,108.25,1.8714564,,
1350.01955,108.5,1.8795132,,
1350.01898,108.75,1.8784116,,
1350.02432,109,1.8699552,,
1350.03018,109.25,1.8761112,,
1350.02739,109.5,1.8833688,,
1350.03032,109.75,1.890756,,
1350.02867,110,1.890324,,
1350.0305,110.25,1.889136,,
1350.02729,110.5,1.8864252,,
1350.02584,110.75,1.893996,,
1350.02521,111,1.902042,,
1350.02792,111.25,1.8999144,,
1350.02912,111.5,1.8997308,,
1350.02801,111.75,1.9017504,,
1350.0311,112,1.9089324,,
1350.02895,112.25,1.9082196,,
1350.02656,112.5,1.9055736,,
1350.02663,112.75,1.9109952,,
1350.02614,113,1.9197,,
1350.02903,113.25,1.9189548,,
1350.0292,113.5,1.9244196,,
1350.03022,113.75,1.9259316,,
1350.02889,114,1.9225296,,
1350.02942,114.25,1.9235016,,
1350.03465,114.5,1.9218924,,
1350.0341,114.75,1.9249704,,
1350.03207,115,1.926774,,
1350.03241,115.25,1.9221732,,
1350.03205,115.5,1.9333512,,
1350.02976,115.75,1.9328004,,
1350.02691,116,1.9387836,,
1350.02304,116.25,1.9413108,,
1350.02433,116.5,1.9435248,,
1350.02899,116.75,1.9418184,,
1350.02944,117,1.940004,,
1350.03336,117.25,1.93941,,
1350.02999,117.5,1.9433412,,
1350.02962,117.75,1.9444968,,
1350.03138,118,1.9492812,,
1350.03257,118.25,1.9513548,,
1350.03255,118.5,1.9565712,,
1350.03147,118.75,1.962954,,
1350.02882,119,1.9603296,,
1350.02744,119.25,1.965816,,
1350.02739,119.5,1.9656,,
1350.03139,119.75,1.9690884,,
1350.03066,120,1.9706328,,
1350.03203,120.25,1.9738404,,
1350.03187,120.5,1.9707408,,
1350.03218,120.75,1.9659996,,
1350.03238,121,1.97667,,
1350.03223,121.25,1.9747692,,
1350.03166,121.5,1.988712,,
1350.02717,121.75,1.9862712,,
1350.02776,122,1.9872756,,
1350.03011,122.25,1.9889064,,
1350.03202,122.5,1.9931616,,
1350.03143,122.75,1.9901808,,
1350.02882,123,1.9902996,,
1350.02787,123.25,2.0008296,,
1350.03113,123.5,1.9991016,,
1350.02919,123.75,2.0033028,,
1350.02962,124,2.00583,,
1350.03047,124.25,2.0047176,,
1350.03148,124.5,2.005128,,
1350.03252,124.75,2.0112624,,
1350.03356,125,2.0058192,,
1350.03373,125.25,2.01042,,
1350.03068,125.5,2.0113056,,
1350.02755,125.75,2.015928,,
1350.02826,126,2.0143404,,
1350.02731,126.25,2.0163816,,
1350.03346,126.5,2.0202372,,
1350.03191,126.75,2.0228724,,
1350.03294,127,2.0250432,,
1350.03277,127.25,2.0241684,,
1350.03102,127.5,2.0283588,,
1350.0292,127.75,2.029482,,
1350.03089,128,2.0339856,,
1350.03351,128.25,2.0336832,,
1350.03833,128.5,2.0336076,,
1350.03679,128.75,2.0342988,,
1350.03548,129,2.0342772,,
1350.02934,129.25,2.0390616,,
1350.02786,129.5,2.038716,,
1350.03111,129.75,2.041254,,
1350.02678,130,2.0461788,,
1350.03034,130.25,2.0460384,,
1350.02998,130.5,2.0483172,,
1350.03128,130.75,2.0485332,,
1350.0304,131,2.0482524,,
1350.02812,131.25,2.0478636,,
1350.02712,131.5,2.0540412,,
1350.02824,131.75,2.0516976,,
1350.02809,132,2.0514168,,
1350.02974,132.25,2.0511792,,
1350.02945,132.5,2.0567628,,
1350.03182,132.75,2.057832,,
1350.0309,133,2.0616984,,
1350.03359,133.25,2.0622384,,
1350.02959,133.5,2.0643552,,
1350.03045,133.75,2.0659428,,
1350.02711,134,2.0693016,,
1350.02643,134.25,2.0737836,,
1350.02647,134.5,2.0745936,,
1350.03013,134.75,2.0742588,,
1350.03168,135,2.0783844,,
1350.03173,135.25,2.0761164,,
1350.0311,135.5,2.0762892,,
1350.03111,135.75,2.0765484,,
1350.03082,136,2.0839896,,
1350.03228,136.25,2.0821968,,
1350.0286,136.5,2.0875644,,
1350.02763,136.75,2.0888712,,
1350.02875,137,2.0887092,,
1350.03007,137.25,2.0923488,,
1350.03097,137.5,2.0979216,,
1350.03241,137.75,2.0990556,,
1350.03427,138,2.100438,,
1350.03646,138.25,2.1000924,,
1350.03365,138.5,2.1083868,,
1350.03282,138.75,2.1140136,,
1350.03159,139,2.113074,,
1350.03365,139.25,2.1167136,,
1350.03338,139.5,2.1165948,,
1350.03417,139.75,2.1156876,,
1350.03157,140,2.1167028,,
1350.03189,140.25,2.1184524,,
1350.03238,140.5,2.1224052,,
1350.03453,140.75,2.1264768,,
1350.03514,141,2.131272,,
1350.03075,141.25,2.1355596,,
1350.0296,141.5,2.1346632,,
1350.0271,141.75,2.1320712,,
1350.0273,142,2.1301812,,
1350.02828,142.25,2.1285612,,
1350.0294,142.5,2.1289068,,
1350.02892,142.75,2.132946,,
1350.02893,143,2.1353112,,
1350.02929,143.25,2.1368772,,
1350.03059,143.5,2.1376764,,
1350.03113,143.75,2.1410568,,
1350.02737,144,2.14083,,
1350.03172,144.25,2.1398904,,
1350.03196,144.5,2.1436704,,
1350.03284,144.75,2.148768,,
1350.03113,145,2.151954,,
1350.02641,145.25,2.1551184,,
1350.02318,145.5,2.1565332,,
1350.02117,145.75,2.1588444,,
1350.02431,146,2.1597192,,
1350.02617,146.25,2.15838,,
1350.03187,146.5,2.1601404,,
1350.03348,146.75,2.1698604,,
1350.03265,147,2.1661236,,
1350.03115,147.25,2.1659832,,
1350.03152,147.5,2.1666312,,
1350.0277,147.75,2.1680244,,
1350.02778,148,2.1741912,,
1350.0295,148.25,2.1763836,,
1350.03476,148.5,2.1718584,,
1350.03451,148.75,2.1769668,,
1350.03614,149,2.1859956,,
1350.03298,149.25,2.1879072,,
1350.03336,149.5,2.1823344,,
1350.03161,149.75,2.193912,,
1350.03158,150,2.186298,,
1350.02911,150.25,2.1844512,,
1350.02734,150.5,2.1867516,,
1350.027,150.75,2.19159,,
1350.02667,151,2.1982752,,
1350.03126,151.25,2.2008672,,
1350.03221,151.5,2.2023252,,
1350.03528,151.75,2.2014612,,
1350.03159,152,2.202768,,
1350.03227,152.25,2.2041288,,
1350.03059,152.5,2.2028436,,
1350.03111,152.75,2.2038696,,
1350.02647,153,2.2066344,,
1350.02663,153.25,2.209842,,
1350.02743,153.5,2.2114728,,
1350.03217,153.75,2.213298,,
1350.03503,154,2.2159872,,
1350.03399,154.25,2.217996,,
1350.03202,154.5,2.2171536,,
1350.0301,154.75,2.2176072,,
1350.02708,155,2.2189248,,
1350.0256,155.25,2.2235364,,
1350.02477,155.5,2.2286556,,
1350.02718,155.75,2.2282884,,
1350.03019,156,2.227392,,
1350.02992,156.25,2.226852,,
1350.02977,156.5,2.2247028,,
1350.03266,156.75,2.227176,,
1350.03164,157,2.229336,,
1350.03055,157.25,2.2307292,,
1350.02912,157.5,2.233386,,
1350.02771,157.75,2.231766,,
1350.03172,158,2.2340448,,
1350.03155,158.25,2.2336884,,
1350.03171,158.5,2.2378572,,
1350.03189,158.75,2.2417452,,
1350.03305,159,2.2419612,,
1350.03032,159.25,2.245482,,
1350.03067,159.5,2.246076,,
1350.02926,159.75,2.245158,,
1350.03043,160,2.2457844,,
1350.03038,160.25,2.2473288,,
1350.03158,160.5,2.254446,,
1350.03137,160.75,2.2605048,,
1350.03092,161,2.2634424,,
1350.02988,161.25,2.2624056,,
1350.03173,161.5,2.2610124,,
1350.03311,161.75,2.2619844,,
1350.03575,162,2.265732,,
1350.03501,162.25,2.2669848,,
1350.03105,162.5,2.2738968,,
1350.02939,162.75,2.277342,,
1350.02446,163,2.2766616,,
1350.02901,163.25,2.2804092,,
1350.0302,163.5,2.282958,,
1350.03248,163.75,2.2801284,,
1350.03202,164,2.2853556,,
1350.03018,164.25,2.2851072,,
1350.03051,164.5,2.2848156,,
1350.03069,164.75,2.2816836,,
1350.02966,165,2.2910472,,
1350.02823,165.25,2.2878936,,
1350.02642,165.5,2.2916304,,
1350.02617,165.75,2.2946004,,
1350.02597,166,2.3002272,,
1350.02964,166.25,2.3004,,
1350.03366,166.5,2.3012208,,
1350.03274,166.75,2.2977864,,
1350.03255,167,2.2997628,,
1350.03107,167.25,2.30472,,
1350.02533,167.5,2.3037048,,
1350.02543,167.75,2.2986288,,
1350.02379,168,2.3002272,,
1350.02435,168.25,2.3016312,,
1350.02672,168.5,2.307366,,
1350.02677,168.75,2.3023332,,
1350.02725,169,2.3046336,,
1350.02888,169.25,2.3071392,,
1350.03129,169.5,2.3045796,,
1350.03124,169.75,2.3164596,,
1350.03239,170,2.32146,,
1350.03362,170.25,2.3204988,,
1350.03451,170.5,2.3237172,,
1350.03461,170.75,2.3250888,,
1350.03417,171,2.3250132,,
1350.03513,171.25,2.3273676,,
1350.03356,171.5,2.3235876,,
1350.0302,171.75,2.3226588,,
1350.02642,172,2.321784,,
1350.02563,172.25,2.3273352,,
1350.02902,172.5,2.32983,,
1350.03246,172.75,2.3294844,,
1350.03415,173,2.3332536,,
1350.03269,173.25,2.3376708,,
1350.03033,173.5,2.3449716,,
1350.02969,173.75,2.3489568,,
1350.02926,174,2.3514192,,
1350.02727,174.25,2.3492268,,
1350.02469,174.5,2.351754,,
1350.02453,174.75,2.3486868,,
1350.0264,175,2.3475312,,
1350.02995,175.25,2.3543244,,
1350.0264,175.5,2.3517972,,
1350.02429,175.75,2.353104,,
1350.02614,176,2.3591628,,
1350.03023,176.25,2.3595948,,
1350.02947,176.5,2.3599944,,
1350.02776,176.75,2.3585796,,
1350.02907,177,2.3585796,,
1350.0298,177.25,2.363364,,
1350.03351,177.5,2.3570352,,
1350.0335,177.75,2.3645088,,
1350.034,178,2.3660208,,
1350.02987,178.25,2.3677056,,
1350.02846,178.5,2.3685156,,
1350.02675,178.75,2.37114,,
1350.02718,179,2.3699628,,
1350.03109,179.25,2.3695092,,
1350.03225,179.5,2.374002,,
1350.03324,179.75,2.374002,,
1350.03231,180,2.3745204,,
1350.03162,180.25,2.3763348,,
1350.02893,180.5,2.37816,,
1350.02817,180.75,2.38167,,
1350.02546,181,2.3849208,,
1350.02921,181.25,2.3922432,,
1350.02487,181.5,2.3951376,,
1350.02403,181.75,2.3959368,,
1350.02925,182,2.3961204,,
1350.03307,182.25,2.3976648,,
1350.04009,182.5,2.4001164,,
1350.04141,182.75,2.3994792,,
1350.03703,183,2.3994792,,
1350.03814,183.25,2.4001272,,
1350.0328,183.5,2.4015096,,
1350.03436,183.75,2.4057108,,
1350.03411,184,2.4110244,,
1350.03339,184.25,2.4099444,,
1350.03615,184.5,2.4078492,,
1350.03599,184.75,2.407104,,
1350.03455,185,2.4074712,,
1350.03326,185.25,2.4062508,,
1350.03164,185.5,2.410452,,
1350.03123,185.75,2.4153228,,
1350.03047,186,2.4144264,,
1350.03194,186.25,2.4151716,,
1350.03143,186.5,2.4188112,,
1350.0324,186.75,2.4120504,,
1350.03101,187,2.4124932,,
1350.02656,187.25,2.418066,,
1350.02443,187.5,2.4216192,,
1350.02589,187.75,2.42433,,
1350.02695,188,2.4308208,,
1350.02794,188.25,2.4326352,,
1350.03159,188.5,2.4344064,,
1350.03385,188.75,2.4366096,,
1350.03737,189,2.436264,,
1350.03636,189.25,2.4390072,,
1350.03511,189.5,2.44026,,
1350.03256,189.75,2.439666,,
1350.02918,190,2.4428088,,
1350.02771,190.25,2.442474,,
1350.02835,190.5,2.4463836,,
1350.02662,190.75,2.4462108,,
1350.02982,191,2.445984,,
1350.0325,191.25,2.4484032,,
1350.03338,191.5,2.4520968,,
1350.03163,191.75,2.453976,,
1350.02997,192,2.453814,,
1350.03199,192.25,2.453328,,
1350.03283,192.5,2.4546888,,
1350.03675,192.75,2.455974,,
1350.03461,193,2.457702,,
1350.03126,193.25,2.45781,,
1350.03154,193.5,2.4614496,,
1350.03174,193.75,2.461698,,
1350.03396,194,2.4649812,,
1350.03425,194.25,2.4650568,,
1350.03111,194.5,2.4643224,,
1350.03017,194.75,2.4655212,,
1350.02949,195,2.4647112,,
1350.03215,195.25,2.4688152,,
1350.03416,195.5,2.47131,,
1350.03382,195.75,2.4737508,,
1350.0316,196,2.4719148,,
1350.0308,196.25,2.476008,,
1350.03019,196.5,2.47482,,
1350.03173,196.75,2.477304,,
1350.03106,197,2.480922,,
1350.03292,197.25,2.4763212,,
1350.03296,197.5,2.4813756,,
1350.03077,197.75,2.4825096,,
1350.02802,198,2.4876828,,
1350.0263,198.25,2.4857604,,
1350.02599,198.5,2.487672,,
1350.0303,198.75,2.4900804,,
1350.0327,199,2.4922512,,
1350.03382,199.25,2.4960852,,
1350.03629,199.5,2.49804,,
1350.03436,199.75,2.4953292,,
1350.03316,200,2.501928,,
1350.03377,200.25,2.5056216,,
1350.03046,200.5,2.5080084,,
1350.03232,200.75,2.5077492,,
1350.03015,201,2.5090884,,
1350.03059,201.25,2.5093044,,
1350.02956,201.5,2.5117236,,
1350.03004,201.75,2.5135164,,
1350.02951,202,2.5115724,,
1350.03293,202.25,2.5116696,,
1350.03137,202.5,2.511702,,
1350.03105,202.75,2.5146288,,
1350.03047,203,2.5165836,,
1350.02972,203.25,2.514132,,
1350.02972,203.5,2.5151148,,
1350.02831,203.75,2.517048,,
1350.02955,204,2.5200288,,
1350.03032,204.25,2.5223076,,
1350.03039,204.5,2.5276752,,
1350.03127,204.75,2.5234524,,
1350.03134,205,2.5272,,
1350.03452,205.25,2.5296732,,
1350.03452,205.5,2.5298892,,
1350.03399,205.75,2.5279128,,
1350.02907,206,2.5303752,,
1350.02965,206.25,2.5319628,,
1350.02774,206.5,2.5341984,,
1350.03115,206.75,2.5367148,,
1350.03049,207,2.5397496,,
1350.02612,207.25,2.5423632,,
1350.02727,207.5,2.5466724,,
1350.02989,207.75,2.544264,,
1350.03448,208,2.5468236,,
1350.03667,208.25,2.5436268,,
1350.03568,208.5,2.5428384,,
1350.03394,208.75,2.5432164,,
1350.02715,209,2.5433784,,
1350.02306,209.25,2.5452576,,
1350.02319,209.5,2.5498368,,
1350.02985,209.75,2.5522344,,
1350.03241,210,2.550636,,
1350.0374,210.25,2.554794,,
1350.03642,210.5,2.5575696,,
1350.0366,210.75,2.5588332,,
1350.03474,211,2.5565004,,
1350.03245,211.25,2.5608744,,
1350.03055,211.5,2.5651836,,
1350.02663,211.75,2.5676028,,
1350.02556,212,2.5657668,,
1350.02828,212.25,2.5671384,,
1350.03257,212.5,2.5724304,,
1350.03739,212.75,2.5734564,,
1350.03432,213,2.5760484,,
1350.03025,213.25,2.5736832,,
1350.02683,213.5,2.5765344,,
1350.02822,213.75,2.5766748,,
1350.0276,214,2.5802172,,
1350.02907,214.25,2.5826688,,
1350.02901,214.5,2.5839756,,
1350.03,214.75,2.5835004,,
1350.02855,215,2.581902,,
1350.03003,215.25,2.5830792,,
1350.03068,215.5,2.5827984,,
1350.02803,215.75,2.585736,,
1350.0302,216,2.5895592,,
1350.03119,216.25,2.5909848,,
1350.03426,216.5,2.5951428,,
1350.03572,216.75,2.5929396,,
1350.03302,217,2.5943436,,
1350.02979,217.25,2.5939008,,
1350.02828,217.5,2.5968924,,
1350.02818,217.75,2.596482,,
1350.02868,218,2.5963308,,
1350.02946,218.25,2.5999596,,
1350.03,218.5,2.6016444,,
1350.0295,218.75,2.6012988,,
1350.03319,219,2.6042796,,
1350.03027,219.25,2.6070444,,
1350.02799,219.5,2.608902,,
1350.02913,219.75,2.610684,,
1350.0327,220,2.606796,,
1350.03638,220.25,2.6122068,,
1350.03684,220.5,2.6127792,,
1350.03325,220.75,2.6128332,,
1350.03245,221,2.6111268,,
1350.02874,221.25,2.6125632,,
1350.02905,221.5,2.6144856,,
1350.02603,221.75,2.6156412,,
1350.02885,222,2.6162784,,
1350.03145,222.25,2.6149716,,
1350.03119,222.5,2.6172072,,
1350.03141,222.75,2.6176176,,
1350.03058,223,2.6185572,,
1350.02989,223.25,2.6249616,,
1350.02937,223.5,2.6243244,,
1350.02867,223.75,2.6253072,,
1350.03059,224,2.6255232,,
1350.03206,224.25,2.6255448,,
1350.03529,224.5,2.6270892,,
1350.03279,224.75,2.6276832,,
1350.03149,225,2.6296596,,
1350.03047,225.25,2.6309124,,
1350.02906,225.5,2.633364,,
1350.02639,225.75,2.6330292,,
1350.0275,226,2.6390016,,
1350.02959,226.25,2.6435484,,
1350.03433,226.5,2.6465184,,
1350.0303,226.75,2.6480412,,
1350.03063,227,2.648808,,
1350.02949,227.25,2.6531064,,
1350.03435,227.5,2.6529876,,
1350.03234,227.75,2.6534952,,
1350.03025,228,2.65761,,
1350.02969,228.25,2.6577828,,
1350.03081,228.5,2.65923,,
1350.03221,228.75,2.661444,,
1350.02776,229,2.6623836,,
1350.02663,229.25,2.662092,,
1350.02627,229.5,2.6581392,,
1350.0297,229.75,2.6560332,,
1350.03301,230,2.655504,,
1350.03462,230.25,2.6579124,,
1350.03476,230.5,2.6593164,,
1350.03068,230.75,2.6624808,,
1350.02885,231,2.6651268,,
