#EXPORTTYPE:DATA SINGLE,,,,
#FILE:,,,,
#FORMAT:NETZSCH5,,,,
#FTYPE:ANSI,,,,
#IDENTITY:,,,,
#DECIMAL:POINT,,,,
#SEPARATOR:SEMICOLON,,,,
#MTYPE:TG,,,,
#INSTRUMENT:NETZSCH STA 449F1,,,,
#PROJECT:,,,,
#DATE/TIME:29.01.2019 12:06,,,,
#CORR. FILE:,,,,
#TEMPCAL:TGA temperature calibration.ngb-ts1,,,,
#SENSITIVITY:---,,,,
#LABORATORY:,,,,
#OPERATOR:,,,,
#REMARK:,,,,
#SAMPLE:,,,,
#SAMPLE MASS /mg:829.41,,,,
#MATERIAL:,,,,
#REFERENCE:,,,,
#REFERENCE MASS /mg:,,,,
#TYPE OF CRUCIBLE:DTA/TG crucible Al2O3,,,,
#SAMPLE CRUCIBLE MASS /mg:0,,,,
#REFERENCE CRUCIBLE MASS /mg:,,,,
#TG RANGE /mg:5000,,,,
#TAU-R:---,,,,
#CORR. CODE:000,,,,
#EXO:-1,,,,
#RANGE:1200°C/04:00/1200°C,,,,
#SEGMENT:S4/4,,,,
#SEG. 4:1200°C/04:00/1200°C,,,,
,,,surface area,2.469012
##Temp./°C,Time/min,Mass loss(subtr.)/mg,,
1200.02334,211.5,1.249332,,
1200.02288,211.75,1.2409325,,
1200.02223,212,1.2524136,,
1200.02147,212.25,1.2536655,,
1200.0223,212.5,1.2476735,,
1200.02035,212.75,1.2489254,,
1200.01989,213,1.2510975,,
1200.01947,213.25,1.2656495,,
1200.01936,213.5,1.248369,,
1200.01689,213.75,1.2539009,,
1200.01394,214,1.2706571,,
1200.01319,214.25,1.2586945,,
1200.01813,214.5,1.253612,,
1200.02096,214.75,1.26474,,
1200.02525,215,1.2528951,,
1200.02355,215.25,1.2580525,,
1200.02418,215.5,1.2639161,,
1200.02406,215.75,1.2587266,,
1200.02047,216,1.2576031,,
1200.02006,216.25,1.2722621,,
1200.01865,216.5,1.2672545,,
1200.01711,216.75,1.2492036,,
1200.01476,217,1.267629,,
1200.01016,217.25,1.2620329,,
1200.01657,217.5,1.2613481,,
1200.02187,217.75,1.256608,,
1200.02188,218,1.2558055,,
1200.02036,218.25,1.266559,,
1200.01383,218.5,1.2764351,,
1200.01536,218.75,1.265596,,
1200.01094,219,1.282716,,
1200.01594,219.25,1.2637556,,
1200.01953,219.5,1.2709246,,
1200.02417,219.75,1.2631671,,
1200.02641,220,1.2648256,,
1200.02353,220.25,1.272016,,
1200.02199,220.5,1.2759536,,
1200.0203,220.75,1.2634025,,
1200.01999,221,1.2653499,,
1200.02135,221.25,1.2639589,,
1200.02023,221.5,1.2765849,,
1200.01882,221.75,1.2713526,,
1200.0183,222,1.2720481,,
1200.01965,222.25,1.2644725,,
1200.02024,222.5,1.28079,,
1200.01988,222.75,1.265382,,
1200.0183,223,1.2748515,,
1200.01764,223.25,1.2769059,,
1200.01858,223.5,1.2770771,,
1200.02181,223.75,1.282074,,
1200.02293,224,1.2768845,,
1200.02345,224.25,1.266024,,
1200.02351,224.5,1.2876915,,
1200.02276,224.75,1.2838609,,
1200.02141,225,1.2779866,,
1200.02025,225.25,1.2671796,,
1200.02201,225.5,1.2765849,,
1200.02347,225.75,1.2867606,,
1200.02288,226,1.277366,,
1200.02146,226.25,1.275119,,
1200.01939,226.5,1.2745305,,
1200.0197,226.75,1.2770771,,
1200.01799,227,1.2948926,,
1200.01669,227.25,1.2732251,,
1200.01294,227.5,1.286675,,
1200.01487,227.75,1.2846634,,
1200.01676,228,1.291169,,
1200.02228,228.25,1.2726366,,
1200.02282,228.5,1.291918,,
1200.02371,228.75,1.2792385,,
1200.02324,229,1.2893821,,
1200.02406,229.25,1.2890611,,
1200.02388,229.5,1.2803299,,
1200.02311,229.75,1.286782,,
1200.02247,230,1.2830049,,
1200.02206,230.25,1.28935,,
1200.02029,230.5,1.2878841,,
1200.02177,230.75,1.2882265,,
1200.0213,231,1.289243,,
1200.02001,231.25,1.2825876,,
1200.02118,231.5,1.2943255,,
1200.02041,231.75,1.2816139,,
1200.01922,232,1.2816246,,
1200.01899,232.25,1.3013661,,
1200.01858,232.5,1.298338,,
1200.01752,232.75,1.2919929,,
1200.01511,233,1.2939189,,
1200.0141,233.25,1.296519,,
1200.0161,233.5,1.2889755,,
1200.02051,233.75,1.2828765,,
1200.02369,234,1.2861079,,
1200.01894,234.25,1.3069301,,
1200.01817,234.5,1.300799,,
1200.01577,234.75,1.3011735,,
1200.01759,235,1.2995364,,
1200.01983,235.25,1.2902381,,
1200.01894,235.5,1.3037201,,
1200.022,235.75,1.3054749,,
1200.02017,236,1.3058494,,
1200.01617,236.25,1.2952885,,
1200.01741,236.5,1.2976425,,
1200.01476,236.75,1.2970861,,
1200.01647,237,1.3060741,,
1200.01965,237.25,1.3145485,,
1200.02194,237.5,1.3135855,,
1200.02606,237.75,1.30647,,
1200.02594,238,1.2946251,,
1200.02617,238.25,1.2982096,,
1200.02118,238.5,1.304651,,
1200.01747,238.75,1.313639,,
1200.01547,239,1.3068659,,
1200.017,239.25,1.2985841,,
1200.0197,239.5,1.3080215,,
1200.02206,239.75,1.314923,,
1200.02059,240,1.3077005,,
1200.01835,240.25,1.3016229,,
1200.01859,240.5,1.3208936,,
1200.02053,240.75,1.321022,,
1200.02158,241,1.3079894,,
1200.02029,241.25,1.3168811,,
1200.01983,241.5,1.3132431,,
1200.02166,241.75,1.3093055,,
1200.02088,242,1.3129756,,
1200.01941,242.25,1.306256,,
1200.01682,242.5,1.3052181,,
1200.01952,242.75,1.3046724,,
1200.01883,243,1.305186,,
1200.01949,243.25,1.3172984,,
1200.01567,243.5,1.3178655,,
1200.01319,243.75,1.303367,,
1200.01906,244,1.3113385,,
1200.018,244.25,1.3236756,,
1200.02129,244.5,1.3305771,,
1200.01941,244.75,1.3157041,,
1200.02011,245,1.3223274,,
1200.01952,245.25,1.3075935,,
1200.01906,245.5,1.3196524,,
1200.01776,245.75,1.3152975,,
1200.01876,246,1.3160679,,
1200.01601,246.25,1.3146341,,
1200.01459,246.5,1.3173519,,
1200.01848,246.75,1.3128686,,
1200.02165,247,1.324018,,
1200.02542,247.25,1.3223274,,
1200.02318,247.5,1.3248205,,
1200.02283,247.75,1.3224986,,
1200.01981,248,1.3228731,,
1200.01775,248.25,1.3286511,,
1200.0174,248.5,1.3248954,,
1200.01876,248.75,1.3246814,,
1200.02287,249,1.3292396,,
1200.02016,249.25,1.3256016,,
1200.01976,249.5,1.3269605,,
1200.01911,249.75,1.3209685,,
1200.01953,250,1.3278165,,
1200.01976,250.25,1.3219315,,
1200.01593,250.5,1.3145485,,
1200.01623,250.75,1.3326529,,
1200.01848,251,1.3267251,,
1200.02277,251.25,1.3278165,,
1200.02329,251.5,1.3252485,,
1200.02112,251.75,1.3261794,,
1200.01876,252,1.3250345,,
1200.01575,252.25,1.336109,,
1200.01394,252.5,1.3365905,,
1200.01546,252.75,1.3371576,,
1200.01606,253,1.3311549,,
1200.01982,253.25,1.3348036,,
1200.01995,253.5,1.3315829,,
1200.02089,253.75,1.3320751,,
1200.02265,254,1.3256016,,
1200.02383,254.25,1.3402071,,
1200.02388,254.5,1.3389231,,
1200.02083,254.75,1.3364086,,
1200.02006,255,1.3377675,,
1200.01948,255.25,1.341459,,
1200.02412,255.5,1.343064,,
1200.02277,255.75,1.346167,,
1200.02106,256,1.3322784,,
1200.01654,256.25,1.336323,,
1200.01702,256.5,1.3424541,,
1200.01895,256.75,1.3389124,,
1200.01953,257,1.337393,,
1200.0197,257.25,1.3387091,,
1200.01736,257.5,1.34071,,
1200.01624,257.75,1.3357666,,
1200.01453,258,1.340603,,
1200.01707,258.25,1.3380885,,
1200.01583,258.5,1.3429784,,
1200.01894,258.75,1.3437595,,
1200.01964,259,1.3406886,,
1200.02206,259.25,1.3472156,,
1200.02095,259.5,1.34713,,
1200.01765,259.75,1.34392,,
1200.01629,260,1.345204,,
1200.01346,260.25,1.3463596,,
1200.01558,260.5,1.3454715,,
1200.01712,260.75,1.3455571,,
1200.01659,261,1.343385,,
1200.01906,261.25,1.3455036,,
1200.01977,261.5,1.342743,,
1200.02077,261.75,1.3511639,,
1200.02128,262,1.340068,,
1200.02117,262.25,1.3444871,,
1200.02129,262.5,1.350126,,
1200.02159,262.75,1.3504791,,
1200.01918,263,1.3510569,,
1200.02023,263.25,1.353657,,
1200.01788,263.5,1.351624,,
1200.02082,263.75,1.3566316,,
1200.02158,264,1.3436846,,
1200.02258,264.25,1.3527796,,
1200.02177,264.5,1.3518594,,
1200.02136,264.75,1.3535179,,
1200.02135,265,1.3549089,,
1200.02176,265.25,1.3589535,,
1200.02346,265.5,1.35569,,
1200.02311,265.75,1.3605371,,
1200.02003,266,1.3637471,,
1200.02004,266.25,1.3554011,,
1200.01894,266.5,1.3561715,,
1200.02225,266.75,1.3536356,,
1200.02253,267,1.366176,,
1200.02088,267.25,1.3581831,,
1200.01711,267.5,1.3562036,,
1200.015,267.75,1.3652665,,
1200.01429,268,1.361361,,
1200.014,268.25,1.360505,,
1200.01559,268.5,1.3729919,,
1200.01641,268.75,1.3471086,,
1200.01705,269,1.3627841,,
1200.01723,269.25,1.3677061,,
1200.01369,269.5,1.362431,,
1200.01382,269.75,1.365855,,
1200.0137,270,1.3749286,,
1200.01647,270.25,1.3638755,,
1200.0194,270.5,1.3702955,,
1200.02058,270.75,1.3703811,,
1200.02223,271,1.3730454,,
1200.02165,271.25,1.3708626,,
1200.0236,271.5,1.3682946,,
1200.02224,271.75,1.3606976,,
1200.02341,272,1.3616285,,
1200.02188,272.25,1.3692255,,
1200.02265,272.5,1.366604,,
1200.02319,272.75,1.3660155,,
1200.02337,273,1.370135,,
1200.02336,273.25,1.3679629,,
1200.02212,273.5,1.3648706,,
1200.01957,273.75,1.3729491,,
1200.01704,274,1.3641109,,
1200.01211,274.25,1.3646459,,
1200.00911,274.5,1.362003,,
1200.01012,274.75,1.3736981,,
1200.01659,275,1.3665826,,
1200.021,275.25,1.3690971,,
1200.02324,275.5,1.369065,,
1200.02123,275.75,1.3742224,,
1200.02128,276,1.3733985,,
1200.02123,276.25,1.3788769,,
1200.02229,276.5,1.3780316,,
1200.01812,276.75,1.3873941,,
1200.0184,277,1.3705951,,
1200.01941,277.25,1.3702955,,
1200.02023,277.5,1.3804605,,
1200.024,277.75,1.3753459,,
1200.01976,278,1.3661974,,
1200.01923,278.25,1.3867521,,
1200.02034,278.5,1.385864,,
1200.02352,278.75,1.3768546,,
1200.02381,279,1.388753,,
1200.02258,279.25,1.3804605,,
1200.02146,279.5,1.3692469,,
1200.01788,279.75,1.3864204,,
1200.01629,280,1.3745969,,
1200.01671,280.25,1.3693646,,
1200.01848,280.5,1.3844195,,
1200.01988,280.75,1.390251,,
1200.01918,281,1.3876509,,
1200.01751,281.25,1.3738479,,
1200.01652,281.5,1.3761484,,
1200.01676,281.75,1.3922305,,
1200.01769,282,1.3683695,,
1200.017,282.25,1.3860994,,
1200.01346,282.5,1.3812095,,
1200.01435,282.75,1.3859175,,
1200.01364,283,1.3886995,,
1200.01486,283.25,1.3925836,,
1200.01633,283.5,1.3949269,,
1200.01745,283.75,1.3927976,,
1200.01452,284,1.3912354,,
1200.017,284.25,1.3922091,,
1200.01654,284.5,1.382333,,
1200.01919,284.75,1.3915885,,
1200.02107,285,1.390572,,
1200.02036,285.25,1.3843981,,
1200.0217,285.5,1.3920486,,
1200.02111,285.75,1.3977196,,
1200.01866,286,1.3939639,,
1200.0166,286.25,1.3916955,,
